place_id,restaurant_name,address,avg_rating,avg_sentiment_compound,total_reviews,positive_review_count,negative_review_count,neutral_review_count,opening_hours,all_review_texts,positive_ratio,negative_ratio,food_type_tags,priority_tags
ChIJgXcRXum8cEgRLunEA66v9Qk,Hylton Cafe,"2 Hylton St, Birmingham B18 6HN, UK",4.7,0.93896,5,5,0,0,"[""Monday: Closed"", ""Tuesday: 8:00 AM – 2:00 PM"", ""Wednesday: 8:00 AM – 2:00 PM"", ""Thursday: 8:00 AM – 2:00 PM"", ""Friday: 8:00 AM – 2:00 PM"", ""Saturday: 8:00 AM – 2:00 PM"", ""Sunday: Closed""]","Waiting staff is nice and smiles, she is very helpful for travellers.

Very nice and warm cafe, Eggs Benedict is nice as Hollandaise sauce made very creamy not too salty and sour, bacon rashers are cooked fine and poached eggs look so great! Wonderful visit - a really warm welcome and a menu to die for. A full Hylton was outstanding, the food was perfectly cooked and well presented.  It was hot and great flavours abounded. It's a real "" belly buster"" and outstanding. Fantastic little cafe; sizeable portions, prompt service, affordable prices.  Always happy with my sausage, bacon, egg & mushroom sarnie on a Friday, and my missus loves their poached eggs with tomatoes on toast.  A gem of a place in the heart of the jewellery quarter 💎 A great cafe, really friendly service, and food always cooked fresh to order. Their full English breakfast is excellent. Couldn't ask for more. Me and my mates came here today for breakfast as we wanted to come away from your typical ‘brunch’ place.

The cafe felt nostalgic and like I was back at my Nan’s getting served up a full English with a proper brew. The lady serving in there is an absolute gem and made us feel so at home - loved the little touch of being called bab.

Felt so authentically Brum- something I’ve missed. This place is a diamond.

Prices were really reasonable and everything was home cooked and lovely - couldn’t recommend any more.",1.0,0.0,"[""Cafe"", ""Breakfast""]","[""Service"", ""Food Quality"", ""Value"", ""Waiting Time"", ""Experience"", ""Portion Size"", ""Ventilation/AC""]"
ChIJgYvzz469cEgRBzOqobZLn_M,Campus Express,"University Rd W, Birmingham B15 2SG, UK",3.8,0.4848,4,2,0,2,"[""Monday: 8:00 AM – 4:30 PM"", ""Tuesday: 8:00 AM – 4:30 PM"", ""Wednesday: 8:00 AM – 4:30 PM"", ""Thursday: 8:00 AM – 4:30 PM"", ""Friday: 8:00 AM – 4:30 PM"", ""Saturday: Closed"", ""Sunday: Closed""]","The best coffee stop on the Birmingham campus, with a wide range of snacks and delicious cakes. The coffee is top quality, and very fast and efficient service, which is particularly useful to ensure I can get a drink during the short breaks between lectures.

I also very much appreciate that alternative milks we’re available for no additional cost. However, I believe this may have just been an offer during March. If so, please keep this up as it was what has kept me returning! Honestly what a beautiful cafe.

However, service at lunch time was super slow, with only one server which I found really odd. - despite there seeming to be members of staff available..

The person who served us was incredibly attentive to all customers though, which was so nice to see.

Beautiful setting, pretty good coffee, just speed up the orders during the lunch rush and you'd have 5 stars from me! nan nan",0.5,0.0,"[""Cafe""]","[""Service"", ""Food Quality"", ""Value"", ""Drinks""]"
ChIJg_bJOvS8cEgR03gQKEcSHqA,Rosies - Birmingham,"259-262 Broad St, Birmingham B1 2HF, UK",4.6,0.8705999999999999,5,5,0,0,"[""Monday: Closed"", ""Tuesday: Closed"", ""Wednesday: Closed"", ""Thursday: 7:30 PM – 4:00 AM"", ""Friday: 11:00 PM – 4:00 AM"", ""Saturday: 6:00 PM – 4:00 AM"", ""Sunday: Closed""]","We all (12) had the most amazing time at Rosie’s. We booked our VIP area for the afternoon disco and were very well looked after by the amazing team of staff. Thank you for a fantastic day. Went here for a comedy night and it was absolutely freezing.... Even the comics made jokes about it. Service during the interval was poor as there weren't enough people on to serve..... And with a 15 minutes window that was extremely poor.

However the comedians were fantastic! having an absolute best time here ever. my favourite room is retro they play all the best songs and has the best vibes in there. very nicely decorated. bar staff are super friendly and lovely. came to the bar on more than one occasion and had the best service. 100% coming back again It was a really good show from the Dreamboys. And they were all nice and were respectful of boundaries especially that I was not that very comfortable since I wasn’t used to that kind of show. But my friends and I had a blast. Special mention to Chambers for being extra kind and polite. Thank you! Came to Rosie’s for my friends birthday. We booked a VIP booth, well worth the money! Sparklers and confetti made it feel extra special. All the staff were polite and made us feel welcome. The manager was very helpful when my friend lost his phone briefly. Great range of music in the different rooms but we mostly stayed in the Dao room. DJ in there was sick! Would definitely recommend Rosie’s to anyone on a night out in Birmingham and we will be returning on our next visit to Birmingham 🫶",1.0,0.0,"[""Bar/Pub"", ""Vietnamese""]","[""Service"", ""Atmosphere"", ""Cleanliness"", ""Drinks"", ""Seating/Comfort"", ""Booking/Entry"", ""Sound/Noise"", ""Ventilation/AC""]"
ChIJgbnJg869cEgRPLcTJrCm6m4,Ali Baba Coffee House,"628-630 Bristol Rd, Birmingham B29 6BQ, UK",4.5,0.692,5,4,1,0,"[""Monday: 2:00 PM – 12:00 AM"", ""Tuesday: 2:00 PM – 12:00 AM"", ""Wednesday: 2:00 PM – 12:00 AM"", ""Thursday: 2:00 PM – 12:00 AM"", ""Friday: 2:00 PM – 1:00 AM"", ""Saturday: 2:00 PM – 1:00 AM"", ""Sunday: 2:00 PM – 12:00 AM""]","The interior doesn’t really give and needs some updating, but they have REALLY GOOD shisha (hookah) for $18. They have a lot of flavors I haven’t previously seen at lounges back home (or maybe I just haven’t paid attention in the past). They have 2 for 1 cocktails all day everyday (they could have been stronger). The staff is really nice and I got a burger there that was pretty good. Visiting from San Francisco, and Ali Baba was the perfect stop to relax and unwind. They have a lot of great Hookah flavors, Beer on Tap, snacks, TVs/Music, great location! It was a perfect evening. The service was great. The seating was comfortable and they have a perfect vibe to all ages. Must stop and must try spot. I LOVE ALI BABA COFFEE HOUSE!! I am a uni student and study here all the time, coffee is unreal, you can vape inside YAY and food is so good. Such nice staff, always got the tunes on 🔥 not a bad word to say literally going there today can’t wait, unreal environment literally gonna miss this place so much when I leave uni :( Best place in Birmingham, staff are very friendly and always happy to help. A massive range of flavours for Shisha. The food & desserts are so good too, would recommend this place to anyone looking to try something different!! Smell of hookah was not pleasant. Left immediately. If you don't mind that, by all means, visit.",0.8,0.2,"[""Burger"", ""Cafe"", ""Bar/Pub"", ""Dessert""]","[""Service"", ""Food Quality"", ""Atmosphere"", ""Cleanliness"", ""Location"", ""Waiting Time"", ""Drinks"", ""Sound/Noise""]"
ChIJgc0xtWi9cEgR0IqWOPcNHnc,"Medicine Bakery, Selfridges","The Bullring, Upper Mall, Birmingham B5 4BU, UK",3.0,0.37184,5,4,1,0,"[""Monday: 10:00 AM – 8:00 PM"", ""Tuesday: 10:00 AM – 8:00 PM"", ""Wednesday: 10:00 AM – 8:00 PM"", ""Thursday: 10:00 AM – 8:00 PM"", ""Friday: 10:00 AM – 8:00 PM"", ""Saturday: 10:00 AM – 9:00 PM"", ""Sunday: 11:00 AM – 5:30 PM""]","Located in Selfridges in Birmingham, this branch of the Medicine Bakery is ideal for a break during a shopping trip. Good location, within easy reach from anywhere in the city centre.The place is clean and tidy and offers a good choice in snacks.Ordered coffee, and it was ok. Resisted the sweet stuff this time.All good; I will go for more. I visited this café with a friend of mine and the service was not the greatest to put it nicely. Very rude staff.
First of all, the bun that I had ordered was very dry and was lacking in the flavour department.
The chai latte was appalling, it tasted like straight up sweet milk - I would not recommend this especially if you are cultured. There was no spice whatsoever.
The mushroom pastry was decent yet very, very greasy.
And lastly, there was some form of cronut that we had ordered that was so hard and tough to get into - you’d need a chainsaw just to cut it up! Originally we thought we’d take this dessert to go, yet shortly changed our minds. A couple of minutes after, the manager decided to berate us for eating that one dessert in (bearing in mind everything else we had ordered to eat in). Never had a staff member assume the worst like that before and humiliate us for no apparent reason like that in our lives - would never go back! Even after the ordeal, she would keep giving us evils and dirty looks until we left.

In summary, this bakery/café is all show and not all that good in reality. Very much an Instagram vs reality moment - I would only recommend if you’re into being scolded/humiliated and dry pastries! Overpriced hipster place. Price does not match quality unfortunately. Very dry and chewy pastries. Staff could be more polite and welcoming. Will only be visiting again with a free voucher. First visit here and was looking forward to a latte. Their coffee was one of the best I've had. Almond croissants were to die for. It’s our first time here at this Medicine branch. First the shop is quite tidy and really cozy. We ordered maple and pecan bun and mango and passion fruit cronut. It is not my first time to eat cronut, I had it in more upend shops /cafes in London and even in M & S but the texture I know should not be like this. The texture is so dry and quite tough to cut through and taste stale. We even asked the waiter about it if it’s supposed to be like that he just said well it’s a cronut and it’s like that. We did say it’s not our first time eating one. He said it’s probably the kitchen. Not even an offer to change it or what. In short the service was as dry as the cronut we had. The icing on top was too sweet and grainy and more artificial in taste. The maple and pecan was not too bad or great either, better texture but it lacks the maple syrup taste. Money value wise it’s more aesthetics. I will not recommend.",0.8,0.2,"[""Burger"", ""Cafe"", ""Bar/Pub"", ""Dessert""]","[""Service"", ""Food Quality"", ""Atmosphere"", ""Value"", ""Cleanliness"", ""Location"", ""Waiting Time"", ""Drinks""]"
ChIJgewx3e28cEgR3hRUm4d7IcI,The Button Factory,"25 Frederick St, Birmingham B1 3HH, UK",4.2,0.9164,5,5,0,0,"[""Monday: 12:00 – 11:00 PM"", ""Tuesday: 12:00 – 11:00 PM"", ""Wednesday: 12:00 – 11:00 PM"", ""Thursday: 12:00 – 11:00 PM"", ""Friday: 12:00 PM – 1:00 AM"", ""Saturday: 12:00 PM – 1:00 AM"", ""Sunday: 12:00 – 10:00 PM""]","Great building with superb outdoor area to drink. Didn’t eat so didn’t rate the food. The service was nice and efficient. They did have Jubel peach lager which I love and also wild turkey. Unfortunately I was there during the afternoon so lacked atmosphere. But looks like it would be better in the evenings and weekend. But would recommend to all for a lovely drink. Outstanding food. Simply outstanding. Great service. Lovely decor and a huge roof terrace on a baking hot day only slightly ruined by external factors of looking at building when it’s more deserving of looking over lakes, rivers or countryside. Staff are amazing! So friendly made my daughters wedding reception special!
Nothing too much trouble. Rooms are beautiful.
Matt and his staff give 100%
Its a real gem quirky atmospheric unique and they arrange it to suit your needs. Gorgeous Sunday roast! Staff super friendly, roof terrace gets busy when the suns out but plenty of seating overall. Went on a Wednesday at 3pm and was not busy. The decor is nice and lovely and there are plenty of comfy tables to sit at. We ordered at the bar and staff are accomodating with food mods. The food itself is good and nicely presented. Staff are welcoming and checking back on your table to see if your happy with your food. I just wish they had more chicken and fish options on the menu but overall very nice and pleasant experience.",1.0,0.0,"[""Bar/Pub"", ""Seafood""]","[""Service"", ""Food Quality"", ""Atmosphere"", ""Cleanliness"", ""Drinks"", ""Experience"", ""Ventilation/AC""]"
ChIJgxA_XIu8cEgRgSi9oTVcSnY,Athens Greek Restaurant,"First Floor, 16 Hurst St, Birmingham B5 4BN, UK",4.1,0.50854,5,4,1,0,"[""Monday: 11:00 AM – 3:00 AM"", ""Tuesday: 11:00 AM – 3:00 AM"", ""Wednesday: 11:00 AM – 3:00 AM"", ""Thursday: 11:00 AM – 3:00 AM"", ""Friday: 11:00 AM – 3:00 AM"", ""Saturday: 11:00 AM – 3:00 AM"", ""Sunday: 11:00 AM – 3:00 AM""]","If I'd have known the portions was so big, I'd have starved myself for a week before!! Beautiful food, tasty fresh and great location for the Hippodrome Booked at short notice for a Friday evening 4.45pm . There was only a few people in there and very quiet but within 30mins the place filled up and the atmosphere got busy.
We ordered wine, Greek Salad and our main meals , Mousska and a Beef Stifado. The food was absolutely amazing, taking us right back to the greek holidays.
We would definitely recommend this place as a fantastic place to eat. Really quick service prior to going to a show at the Hippodrome. Served within 5 minutes. Really good food. Staff very friendly and chatty. Plus a shot and baklava on the house at the end Everything is amazing at this place. Food, service, atmosphere- 💯 %
Best Greek salad in Birmingham!!! All food - delicious!!! (Super extra king 🍤, lamb, beef, chicken, sweets …and much more that you can try …)
One of my favourite place. Also they have second floor for an any events !!!!
Definitely can recommend to everyone, you will never be disappointed. So I was advised not to go to Santorini, so after lots of searching for somewhere for my sister's Hen Night I booked Athens.
Little did I know that when we arrived if was infact Santorini.  Not a good start when some of the Hens had had bad experiences at Santorini.
Anyhow, we arrive after I had booked it over 3 months ago for the table not to be ready (felt like we were not booked).
Tables set for a group of originally 26 but was for 24.  We were crammed in so setting the tables up with activities for the night it was a challenge.all the seat covers were minging and very dirty.

Before the guests had arrived food had been placed on the tables all with  small plates.
Stupidly we thought that we would eat what was on the table, have a break and then onto the mains... how wrong was I... the food kept coming with nothing to serve the food out with, so we were all double dipping.
The food was lovely however we all sat down and 7.40 and food was all out by 8.30.  Most of the food was wasted which is awful in this day and age.  We were offered boxes to take away but how could we, the food had been double if not quadruple dipped and left out for hours.
Drinks service was a joke too we waited ages to be served and when they arrived most drinks were forgotten.
I had travelled from Cannock for this special night and had spent many hours preparing, but was totally let down.  The floor was slippy and two of the guests had slipped badly on the floor and when deserts came, there was no additional plates nor forks or spoons it was a case of hands only.
The tables were full of plates, glasses etc to the point we moved them onto the sides to be able to access the tops of the tables.
Finally, the night was over by 10pm and we were been headed to pay.  We'll what was supposed to be £25.00 each some of us were charged 27.50... the owner wanted us to pay for service so he could pay his staff. This is what he said to me on several occasions.

I feel this place falsely advertises and offer the world when you look at the website.  I was expecting a late night but after arriving for the 7.30pm booking we had all left at 10.30pm.  The DJ was supposed to start at 11pm but that was oviousley not right as all hen parties had left around the same time.  Downstairs had a few people in but apart from.that it was obvious that the night had ended.

I'm gutted as the experience was utterly shocking.  The food was lovely and I feel that the chefs are been let down as the food was really nice but due to the service been poor and rushed with no change of plates nor serving cutlery it was sad.
Finally the floor is slippery and two.of the guests fell and one has had to.go to A&E die.to the fall and once reporting the fall the owner dismissed it and said he didn't see her fall but he has cameras.  No accident book!!!  Also when the plates were smashed those on the dance floor were close to the action and one.of.our guests foot was cut by a plate when it was smashed

If you choose to go as a big group collect the cash before hand and pay in bulk otherwise people will be charged more and perhaps don't bother as its a let down.  Such a shame as they are normally amazing nights out.",0.8,0.2,"[""Bar/Pub"", ""Dessert""]","[""Service"", ""Food Quality"", ""Atmosphere"", ""Cleanliness"", ""Location"", ""Waiting Time"", ""Drinks"", ""Experience"", ""Portion Size"", ""Booking/Entry"", ""Ventilation/AC""]"
ChIJh0nLOYq8cEgRu2YEnd6d-2c,"The Victoria, Birmingham","48 John Bright St, Birmingham B1 1BN, UK",4.3,0.89312,5,5,0,0,"[""Monday: 4:00 – 11:00 PM"", ""Tuesday: 4:00 – 11:00 PM"", ""Wednesday: 4:00 – 11:00 PM"", ""Thursday: 4:00 – 11:00 PM"", ""Friday: 3:00 PM – 2:00 AM"", ""Saturday: 12:00 PM – 2:00 AM"", ""Sunday: Closed""]","We attended 3rd of April to see our friends band play (Dead Happy)
The staff were fantastic. We were served each time by a man who was bald, facial hair, glasses and an amazing shirt. Not sure if his name. The politest and most helpful person we have ever been served by. We asked for help with our partners who are disabled (chairs and such) and NOTHING was to much trouble for this person. Absolutely a gentleman and deserves all the praise he gets. We would happily return every time if the service is as grand as this. Absolutely blown away. Definitely recommend this place! Drinks are lovely but the staff are wonderful. I don't know the names unfortunately but extra thankyou to the fancy man in the Hawaiian shirt! Very informative about different drinks, super helpful getting chairs for me and my friend who are disabled. Also a lovely girl who just had an excellent vibe. It was on the evening of April 3rd if that helps 😂 xx Myself and a few friends went here for a few drinks and a catch-up and the Vic ticked all of the boxes. It was easy to get drinks, and chat. There was a bar area, and disco room and a separate room upstairs. Worth a visit if you are in the area and fancy a drink. The Victoria is by far my absolute favourite pub in Birmingham city centre. Great atmosphere, historic, quirky decor, great music, and fabulous staff. Always a warm welcome and a home from home feeling. Bob and his team are amazing. Monday night is comedy night - free admission to some great comedy 19:30-21:30.",1.0,0.0,"[""Cafe"", ""Bar/Pub""]","[""Service"", ""Atmosphere"", ""Drinks"", ""Seating/Comfort"", ""Sound/Noise"", ""Ventilation/AC""]"
ChIJh2Adi4a8cEgRGtSpnl8RWqw,BRIG Café at The Warehouse,"The Warehouse, 54-57 Allison St, Birmingham B5 5TH, UK",4.6,0.98004,5,5,0,0,"[""Monday: Closed"", ""Tuesday: 9:00 AM – 4:00 PM"", ""Wednesday: 9:00 AM – 4:00 PM"", ""Thursday: 9:00 AM – 4:00 PM"", ""Friday: 9:00 AM – 4:00 PM"", ""Saturday: Closed"", ""Sunday: Closed""]","I hosted an event here yesterday and the host was so kind, he thought about every detail, went out of his way to make sure we had everything we needed and even found a friend to introduce Iftar with a beautiful prayer. The food was delicious and all my guests went away happy and contented. Thanks everyone at BRIG! An incredible vegan cafe! I honestly didn't think vegan food could taste this good! Went for Sunday Lunch and it was delightful. Very quick and friendly table service, food arrived swiftly and are huge portions for the price. I very much recommend this place for a nice meal or raven just a coffee in the chilled ambience. Warehouse Cafe has been on my agenda for a long, long time! I'm not vegan but have had spells of it in the past and had heard the food here was delicious and I can honestly say I wasn't disappointed at all! Considering the pandemic and the weight of restrictions facing many places, especially independents, I was ao impressed by the quality of the food! It may just look like burger and chips but wow... thkse chips are some of the best I've had - anywhere! They are so light and crispy, and lightly seasoned with herbs, soft in the middle... I ordered more! Then you get to the burger, perfectly toasted brioche with this amazing burger which was unlike any bean-type burger I've had before... with the melted vegan cheese that ACTUALLY tasted like cheese... this wicked sauce and fresh salad... with a fantastic vegan mayo dipping sauce... absolutely brilliant 👌🏾🔥 and the vegan oreo brownie... 🤤🤤🤤 can't wait to go back!!! This cafe/vegan restaurant is really a gem! The burger was fantastic, one of the best I’ve had around!
It’s a very chill, relaxing environment with a friendly staff.
They have a great menu with options for all different plant based eaters, including desserts at the counter, drinks and specials. The food tasted fresh, was very flavourful and very well presented. It was also a really good amount of food for the price. I would definitely recommend checking it out! The Warehouse Cafe is a gem in digbeth. Their vegan style banana blossom fish and chips & Vegan Kebab burger and chips meals were fantastic! They have a great variety of craft beers available and a wonderful selection of homemade cakes too. The Cafe's interior is pretty basic; there are sofas with a bookcase at one end of the room and basic chairs and tables around the rest of the room. This creates a relaxed environment but I can see how this would people off from visiting! I am glad I overlooked this minor detail and checked our their menu; the courses look and taste delicious!",1.0,0.0,"[""Burger"", ""Cafe"", ""Bar/Pub"", ""Fast Food"", ""Vegetarian/Vegan"", ""Mediterranean"", ""Dessert"", ""Seafood""]","[""Service"", ""Food Quality"", ""Atmosphere"", ""Value"", ""Cleanliness"", ""Waiting Time"", ""Drinks"", ""Experience"", ""Portion Size"", ""Seating/Comfort"", ""Ventilation/AC""]"
ChIJhRo8_4u8cEgRn0-ERZRYnMg,TUI Holiday Store,"10 New St, Birmingham B2 4RQ, UK",4.4,0.8100400000000001,5,5,0,0,"[""Monday: 9:00 AM – 6:00 PM"", ""Tuesday: 9:00 AM – 6:00 PM"", ""Wednesday: 9:00 AM – 6:00 PM"", ""Thursday: 9:00 AM – 6:00 PM"", ""Friday: 9:30 AM – 6:00 PM"", ""Saturday: 9:00 AM – 6:00 PM"", ""Sunday: 11:00 AM – 5:00 PM""]","Would like to thank Michelle and Sam at Tui Birmingham for their patience and assistant when a booking had be changed from Birmingham to Manchester.  They were so kind reassuring and went the extra mile to make sure my booking could be moved to join friends so we can all travel together and enjoy our vacation together as planned.  Thank you so much for making my day. ⭐⭐⭐⭐⭐
WOW ... Myself and two friends visited TUI, New Street today and the Fabulous Ross handled our destination holiday requests with efficiency and professionalism - as usual.

It's always a pleasure to see Ross and we look forward to our next appointment. Walked in and not especially busy, told needed and appointment which was fine. Went back an hour later, again not especially busy and had to wait. Walked out and will book with another agent. Always come to see Michelle M at this branch. She takes the time to find me the perfect holiday, going away this Christmas! And this is not the 1st one she has booked for me. Each one, myself and my partner have been really happy with!
Will always come back because she is full of smiles and great customer service!
Very lucky to have this lady serving in this store! I always enjoy coming into the New Street store. As I’m always treated kindly and my requests are always handled efficiently. Robyn is amazing she takes the stress of booking a holiday away and continues to assist you throughout the whole booking making it seem so effortless. Thank you xx",1.0,0.0,"[""General Cuisine""]","[""Service"", ""Waiting Time"", ""Booking/Entry""]"
ChIJhTnY6Qi9cEgRpcUcPlTuobw,Sliced N Diced,"850 Bristol Rd, Birmingham B29 6HW, UK",4.9,0.96804,5,5,0,0,"[""Monday: 5:00 – 10:00 PM"", ""Tuesday: 5:00 – 10:00 PM"", ""Wednesday: Closed"", ""Thursday: 5:00 – 10:00 PM"", ""Friday: 5:00 – 10:00 PM"", ""Saturday: 12:00 – 10:00 PM"", ""Sunday: 12:00 – 10:00 PM""]","Amazing and super friendly place! Felt very welcome from the moment we walked in. Highly recommend!!

Myself and some friends did their bottomless brunch for £28 which was an amazing deal! Staff really looked after us and kept us topped up throughout. Any game we wanted to play they set up for us and gave helpful advice. We paid the £2 an hour afterwards to keep playing as we'd found some games we really enjoyed. So many games to pick from! Even a switch on site is free to use!

Couldn't fault the place for the pieces we paid!! Lovely little cafe, the is a large selection of games of multiple styles and genres so plenty to choose from!

The food is a really good portion size and great value for money alongside being super tasty.

And to top it all off the owner Adam is lovely and nothing is ever too much trouble for them - always look forward to my visits to the cafe! A fantastic place to talk and play games with a bunch of friends. Adam was very accommodating making sure we always had a drink and with great knowledge of the games had on offer. Thank you so much for a great evening. Popped in on my pub trail. Not really a beer drinking place. They had a small selection of canned beers in the fridge. Of which I had one. Good beer but a little pricey. Place was nice and the staff were friendly. Ok place for board games if your in to that sort of thing. Still I enjoyed my visit. Great little gaming Cafe. We usually visit to take our boys to a warhammer meet up but we stay and have a drink. The coffee is good and there is a good selection of snacks and light bites, friendly atmosphere and plenty of games to choose from if you want to play.",1.0,0.0,"[""Burger"", ""Cafe"", ""Bar/Pub""]","[""Service"", ""Food Quality"", ""Atmosphere"", ""Value"", ""Drinks"", ""Experience"", ""Portion Size"", ""Ventilation/AC""]"
ChIJhUTZK1S8cEgROFSob0uKz_M,The Physician,"Harborne Rd, Birmingham B15 3DH, UK",4.5,0.9365,5,5,0,0,"[""Monday: 12:00 – 11:00 PM"", ""Tuesday: 12:00 – 11:00 PM"", ""Wednesday: 12:00 – 11:00 PM"", ""Thursday: 12:00 – 11:00 PM"", ""Friday: 12:00 – 11:00 PM"", ""Saturday: 12:00 – 11:00 PM"", ""Sunday: 12:00 – 10:30 PM""]","Beautiful venue with lovely food which was presented so well.

Lots of parking available on grounds (pay via machine/app) lots of indoor and outdoor seating and a bar area. Menu was great,  however, limited vegetarian options were noted by a friend. Her meal was delicious though. Quality of food 5/5.

Live music was a fantastic surprise (Friday evening).Staff were very warm and accommodating. Toilets are upstairs and decorated beautifully.

The place has held its beautiful historic ambience with a romantic air. Larger rooms are available to be hired out for functions. A great place! A colleague recommended The Physician to us and she wasn't wrong! Beautiful old building in Edgebaston Village, and it feels special when you walk through door. Massive bar area with a buzz of conversation, and an equally massive range of drinks. As soon as we said that we had a dinner reservation, we were shown to our table.

Daily menus were given to us and we were offered drinks. The menu is extensive, covering a wide range of cuisines. My wife had fish and chips, and it was perfectly cooked, with pure white flakey fish.  I chose the braised neck of lamb, with veg and gravy. Fabulous, and the lamb just melted in the mouth. The portion sizes were generous and the prices seemed about right.  We will return, and we're plotting a weekend trip to sample a Sunday roast! Lunch date with the good lady. The food was absolutely delicious. It was very quiet during the day and so we didn't book a table and did a walk in.
Excellent value for money. Had a lovely meal here. Food and service were excellent. Highly recommend. Loved my visit to The Physician! The building is full of character, the food was fresh and tasty, and the whole place has a really relaxed, welcoming feel. Definitely worth a visit if you're in Birmingham!",1.0,0.0,"[""Bar/Pub"", ""Fast Food"", ""Vegetarian/Vegan"", ""Seafood""]","[""Service"", ""Food Quality"", ""Atmosphere"", ""Value"", ""Cleanliness"", ""Location"", ""Drinks"", ""Experience"", ""Portion Size"", ""Dietary Options"", ""Sound/Noise"", ""Ventilation/AC""]"
ChIJhWoCPI28cEgRTurItjtg-oc,Dominiques,"91 Newhall St, Birmingham B3 1LH, UK",4.7,0.7645,5,4,0,1,"[""Monday: 8:00 AM – 2:30 PM"", ""Tuesday: 8:00 AM – 2:30 PM"", ""Wednesday: 8:00 AM – 2:30 PM"", ""Thursday: 8:00 AM – 2:30 PM"", ""Friday: 8:00 AM – 2:30 PM"", ""Saturday: Closed"", ""Sunday: Closed""]","What a great sandwich shop. Really pleasant service and great food.
Had the lamb kebab baguette with salad and sauce. Wish I’d got 2!
Also have the largest selection of crisps I’ve ever seen in a shop. The best place for a great sandwich or baguette, either hot or cold. Wide range of choice. Very generous fillings, and fair prices, the owner and staff are superb and nothing is too much trouble. Love this very friendly sandwich shop. Excellent choice of fillings, snacks, cakes, etc. Always good quality, freshly made and very nicely presented. Brie and cranberry baguette with “the works” was absolutely spot on yesterday. Keep up the good work guys, you rock - see you again soon. Stopped here to pick up a bite to eat on our way to the train station. The service was lovely, all the staff are super friendly and the food was delicious and very well priced. Thanks for putting a smile on my face at 09.15 😀 Decent sarnie and a massive selection of foods to chose from gutted was only in town for the day. Will be back next time I am in Birmingham",0.8,0.0,"[""Cafe"", ""Fast Food"", ""Mediterranean""]","[""Service"", ""Food Quality"", ""Value"", ""Portion Size"", ""Ventilation/AC""]"
ChIJh_NWP9C9cEgR2g5K9pH3-zw,Pizza Pepper (Selly Oak),"766 Bristol Rd, Selly Oak, Birmingham B29 6NA, UK",3.9,-0.17919999999999997,5,1,3,1,"[""Monday: 12:00 PM – 12:00 AM"", ""Tuesday: 12:00 PM – 12:00 AM"", ""Wednesday: 12:00 PM – 12:00 AM"", ""Thursday: 12:00 PM – 12:00 AM"", ""Friday: 12:00 PM – 1:00 AM"", ""Saturday: 12:00 PM – 1:00 AM"", ""Sunday: 12:00 PM – 12:00 AM""]","Ordered family size pizza half veggie hot and hot Mexican at 625pm. I was told it would be 10 to 15 minutes pick up. Arrived and was kept waiting till 655pm. I said to the cashier if I get home and it’s cold I will feedback. Lo and behold I got home and it was cold.

While waiting at the shop I could see the pizza box made up just sitting on the oven.

Not a service i expected as I usually order from here. Very disappointed. Spent £30 on desserts was told 30 mins waited over an hour and came stone cold nearly any toppings not when paid for extra toppings shops answer is I’ll send you 1 replacement waffle will be going else where in future Not fit for a kids meal my card authorised the payment without it being linked on uber eats McDonalds after As a repeat customer very disappointed with customer service will not be ordering ever again from them they have lost a family of customers now will also be telling my friends not to bother ordering. Was not willing to correct a mistake order. Also ordered from them before and pizza came cold ! I shouldn’t have bothered ordering again after that such a shame ! Don’t bother ordering disappointing service cold pizza and wrong order First Pizza that I was introduced to in Birmingham, 2012. 5/5. Top quality. Consistent. Valued business!

Perfect takeaway.",0.2,0.6,"[""Italian"", ""Fast Food"", ""Vegetarian/Vegan"", ""Dessert""]","[""Service"", ""Food Quality"", ""Waiting Time"", ""Experience"", ""Portion Size"", ""Ventilation/AC""]"
