restaurant_name,rating,total_ratings,address,latitude,longitude,place_id,opening_hours,review_author,review_rating,review_text,review_time,review_language
Blank Street Coffee,4.7,517,"80 New St, Birmingham B2 4BA, UK",52.4793923,-1.9021284,ChIJ_3TWPQC9cEgRTN4WNMYzE_w,"[""Monday: 7:00 AM – 8:00 PM"", ""Tuesday: 7:00 AM – 8:00 PM"", ""Wednesday: 7:00 AM – 8:00 PM"", ""Thursday: 7:00 AM – 8:00 PM"", ""Friday: 7:00 AM – 8:00 PM"", ""Saturday: 7:30 AM – 8:00 PM"", ""Sunday: 8:00 AM – 6:00 PM""]",Hasvinder Kaur,1,"I bought 3 pieces of vegan banana loafs. I had a take away order. As I reached home to have the vegan banana loaf, there was hair in the vegan banana loaf. 2ndly the vegan ones are touching the other non vegan food. Due to allergy or non allergies it should be kept separately.",2025-07-23 21:21:20,en
Blank Street Coffee,4.7,517,"80 New St, Birmingham B2 4BA, UK",52.4793923,-1.9021284,ChIJ_3TWPQC9cEgRTN4WNMYzE_w,"[""Monday: 7:00 AM – 8:00 PM"", ""Tuesday: 7:00 AM – 8:00 PM"", ""Wednesday: 7:00 AM – 8:00 PM"", ""Thursday: 7:00 AM – 8:00 PM"", ""Friday: 7:00 AM – 8:00 PM"", ""Saturday: 7:30 AM – 8:00 PM"", ""Sunday: 8:00 AM – 6:00 PM""]",Zainab Khan,5,"I had an extremely great experience at Blank Street Birmingham , particularly at the New street branch. The service from staff was incredible and i would like to honourably mention a particular staff member, Nacime , who made the experience pleasant for us. His friendly attitude and enthusiastic demeanour made us feel so welcome. Because of him and his customer service, I have come to this blank street more and more and will continue to do so. Thank you Nacime!!!",2025-06-13 16:45:54,en
Blank Street Coffee,4.7,517,"80 New St, Birmingham B2 4BA, UK",52.4793923,-1.9021284,ChIJ_3TWPQC9cEgRTN4WNMYzE_w,"[""Monday: 7:00 AM – 8:00 PM"", ""Tuesday: 7:00 AM – 8:00 PM"", ""Wednesday: 7:00 AM – 8:00 PM"", ""Thursday: 7:00 AM – 8:00 PM"", ""Friday: 7:00 AM – 8:00 PM"", ""Saturday: 7:30 AM – 8:00 PM"", ""Sunday: 8:00 AM – 6:00 PM""]",Ronin Ibn Albertha,4,"I grabbed a coffee on the go ☕️ from Blank Street. My Mocha was good (although I prefer Oatly Barista, so I had to go with normal milk).
I'm impressed, I'll be back (God willing).
Now, the surprise was the pastries! 😍👌🏽
I'd just come from a booji cake shop just down the street, but this place for the win!
I'll post more pics next time.

Update:

The first time I bought an almond croissant, it was great. The next 2/3 times, it was kinda dry and a bit  burnt (see pic). 🫤 Perhaps I'll leave it for a while. I hope they make it like it was before",2025-07-14 20:36:56,en
Caffè Nero,3.6,51,"87 New St, Birmingham B2 4EU, UK",52.479349,-1.9017921,ChIJLcl9HAC9cEgRKXnNTsDsPIY,"[""Monday: 7:00 AM – 6:30 PM"", ""Tuesday: 7:00 AM – 6:30 PM"", ""Wednesday: 7:00 AM – 6:30 PM"", ""Thursday: 7:00 AM – 6:30 PM"", ""Friday: 7:00 AM – 6:30 PM"", ""Saturday: 7:00 AM – 6:30 PM"", ""Sunday: 9:30 AM – 5:00 PM""]",Matt H,5,A classic high street chain of cafe. There is a good selection of cold and hot drinks available here as well as a wide range of snacks and small meals. There is plenty of seating and it is clean and welcoming.,2025-07-08 10:59:59,en
Caffè Nero,3.6,51,"87 New St, Birmingham B2 4EU, UK",52.479349,-1.9017921,ChIJLcl9HAC9cEgRKXnNTsDsPIY,"[""Monday: 7:00 AM – 6:30 PM"", ""Tuesday: 7:00 AM – 6:30 PM"", ""Wednesday: 7:00 AM – 6:30 PM"", ""Thursday: 7:00 AM – 6:30 PM"", ""Friday: 7:00 AM – 6:30 PM"", ""Saturday: 7:00 AM – 6:30 PM"", ""Sunday: 9:30 AM – 5:00 PM""]",Hanan (Hanan),5,"Cafe Nero at New Street Station is such a delightful spot! The cozy atmosphere makes it perfect for a quick coffee break or a leisurely chat with friends. The staff are super friendly and always make you feel welcome. Their cappuccinos are rich and creamy, and the pastries are always fresh and delicious. It's a great place to unwind and watch the hustle and bustle of the station. Highly recommend stopping by if you're in the area!",2024-10-20 00:29:42,en
Caffè Nero,3.6,51,"87 New St, Birmingham B2 4EU, UK",52.479349,-1.9017921,ChIJLcl9HAC9cEgRKXnNTsDsPIY,"[""Monday: 7:00 AM – 6:30 PM"", ""Tuesday: 7:00 AM – 6:30 PM"", ""Wednesday: 7:00 AM – 6:30 PM"", ""Thursday: 7:00 AM – 6:30 PM"", ""Friday: 7:00 AM – 6:30 PM"", ""Saturday: 7:00 AM – 6:30 PM"", ""Sunday: 9:30 AM – 5:00 PM""]",J H,5,"James does the best oat cappuccino in Birmingham. Always a friendly service, seems to multitask like a pro. Give the man a raise.

The cafe is nice too. Plenty of seating out back.",2025-07-10 09:12:55,en
Caffè Nero,3.6,51,"87 New St, Birmingham B2 4EU, UK",52.479349,-1.9017921,ChIJLcl9HAC9cEgRKXnNTsDsPIY,"[""Monday: 7:00 AM – 6:30 PM"", ""Tuesday: 7:00 AM – 6:30 PM"", ""Wednesday: 7:00 AM – 6:30 PM"", ""Thursday: 7:00 AM – 6:30 PM"", ""Friday: 7:00 AM – 6:30 PM"", ""Saturday: 7:00 AM – 6:30 PM"", ""Sunday: 9:30 AM – 5:00 PM""]",Beth Ann,1,"I had a disappointing experience with a very rude staff member while ordering a takeaway drink from here. I was met with unexpected hostility for simply placing an order separately to my partner who ordered before me (even though I’d already stated I was paying separately), as if I had somehow disrupted their ability to prepare two drinks at once.

I was genuinely confused, and when I questioned the reaction the staff member became argumentative rather than helpful. Based on this interaction, I wouldn’t recommend coming here.",2025-07-17 08:14:05,en
Caffè Nero,3.6,51,"87 New St, Birmingham B2 4EU, UK",52.479349,-1.9017921,ChIJLcl9HAC9cEgRKXnNTsDsPIY,"[""Monday: 7:00 AM – 6:30 PM"", ""Tuesday: 7:00 AM – 6:30 PM"", ""Wednesday: 7:00 AM – 6:30 PM"", ""Thursday: 7:00 AM – 6:30 PM"", ""Friday: 7:00 AM – 6:30 PM"", ""Saturday: 7:00 AM – 6:30 PM"", ""Sunday: 9:30 AM – 5:00 PM""]",Sam Jones,2,"I find their insistence over closing their outdoor seating area 30 mins before closing very annoying. They only have a handful of tables and chairs to put away - a five minute job- but ive even witnessed staff moving on customers that are already sat down and haven’t finished their drinks. Very unnecessary and unwelcoming service especially if you want to enjoy good weather, smoke or vape. Other cafe Neros are much more polite  about this and still managed to get tidied up before closing time .",2025-07-04 16:24:54,en
There Goes Coffee at Centre City Tower,4.8,22,"Centre City Tower, 5 - 7 Hill St, Birmingham B5 4UA, UK",52.4760917,-1.8986419,ChIJ1a2boHK9cEgRTgvHAcAM9Qg,"[""Monday: 8:00 AM – 3:00 PM"", ""Tuesday: 8:00 AM – 3:00 PM"", ""Wednesday: 8:00 AM – 3:00 PM"", ""Thursday: 8:00 AM – 3:00 PM"", ""Friday: 8:00 AM – 3:00 PM"", ""Saturday: Closed"", ""Sunday: Closed""]",Danny,5,"Absolutely love this coffee shop! The atmosphere is cozy and welcoming, and the coffee is consistently top-notch. What really makes this place special, though, are the baristas—Amy and Amara. They’re both incredibly friendly, skilled, and always remember my usual order, which makes every visit feel personal. Whether you’re grabbing a quick chai latte or staying to work for a bit, they bring great vibes and genuine warmth. Can’t recommend this place enough!",2025-04-23 10:44:57,en
There Goes Coffee at Centre City Tower,4.8,22,"Centre City Tower, 5 - 7 Hill St, Birmingham B5 4UA, UK",52.4760917,-1.8986419,ChIJ1a2boHK9cEgRTgvHAcAM9Qg,"[""Monday: 8:00 AM – 3:00 PM"", ""Tuesday: 8:00 AM – 3:00 PM"", ""Wednesday: 8:00 AM – 3:00 PM"", ""Thursday: 8:00 AM – 3:00 PM"", ""Friday: 8:00 AM – 3:00 PM"", ""Saturday: Closed"", ""Sunday: Closed""]",Stanislava Klymova,1,"THIS PLACE IS NOT OPEN TO PUBLIC!!!
Watch out! This coffee shop is only for the people with access to the offices in the building - it’s not open for general public despite it showing on the map as open.

On 16 July I wanted to stop by for a cup of coffee and I was told by the building staff that I can only enter the premises if I have access to the building itself and that the cafe is not open to general public. It was very frustrating to make the way there only to find out I can’t go.

Please change the description and I will delete this comment.",2025-08-12 19:29:58,en
There Goes Coffee at Centre City Tower,4.8,22,"Centre City Tower, 5 - 7 Hill St, Birmingham B5 4UA, UK",52.4760917,-1.8986419,ChIJ1a2boHK9cEgRTgvHAcAM9Qg,"[""Monday: 8:00 AM – 3:00 PM"", ""Tuesday: 8:00 AM – 3:00 PM"", ""Wednesday: 8:00 AM – 3:00 PM"", ""Thursday: 8:00 AM – 3:00 PM"", ""Friday: 8:00 AM – 3:00 PM"", ""Saturday: Closed"", ""Sunday: Closed""]",Lydia Harper,5,"Great coffee and 10/10 service!
I work in the building and I always love to have a chat with Amara and Amy when I get my morning coffee..... also some stellar cakes :)",2025-04-23 10:33:11,en
There Goes Coffee at Centre City Tower,4.8,22,"Centre City Tower, 5 - 7 Hill St, Birmingham B5 4UA, UK",52.4760917,-1.8986419,ChIJ1a2boHK9cEgRTgvHAcAM9Qg,"[""Monday: 8:00 AM – 3:00 PM"", ""Tuesday: 8:00 AM – 3:00 PM"", ""Wednesday: 8:00 AM – 3:00 PM"", ""Thursday: 8:00 AM – 3:00 PM"", ""Friday: 8:00 AM – 3:00 PM"", ""Saturday: Closed"", ""Sunday: Closed""]",Suraya,5,"Good coffee, good food options and very clean. Amazing service with friendly and welcoming baristas who make it pleasant to be there and a great atmosphere overall.",2025-04-29 21:16:20,en
There Goes Coffee at Centre City Tower,4.8,22,"Centre City Tower, 5 - 7 Hill St, Birmingham B5 4UA, UK",52.4760917,-1.8986419,ChIJ1a2boHK9cEgRTgvHAcAM9Qg,"[""Monday: 8:00 AM – 3:00 PM"", ""Tuesday: 8:00 AM – 3:00 PM"", ""Wednesday: 8:00 AM – 3:00 PM"", ""Thursday: 8:00 AM – 3:00 PM"", ""Friday: 8:00 AM – 3:00 PM"", ""Saturday: Closed"", ""Sunday: Closed""]",Sarah L,5,The best coffee in Birmingham and at a great price - super friendly staff and a lovely plant filled cafe. Definitely recommend a visit 🪴,2025-04-24 19:48:52,en
Yorks Cafe - Paradise,3.5,154,"Paradise Circus, Unit 2C Chamberlain Sq, Birmingham B3 3AX, UK",52.4798262,-1.9048386,ChIJDej3kbu9cEgR3jQG57NjzFw,"[""Monday: 8:00 AM – 4:00 PM"", ""Tuesday: 8:00 AM – 5:00 PM"", ""Wednesday: 8:00 AM – 7:00 PM"", ""Thursday: 8:00 AM – 7:00 PM"", ""Friday: 8:00 AM – 7:00 PM"", ""Saturday: 9:00 AM – 9:00 PM"", ""Sunday: 9:00 AM – 3:00 PM""]",Mal333,4,"I liked the old location and couldn’t wait to try this location. It’s lights, airy and lofty with a slightly industrial feel. The staff are helpful and friendly and although I didn’t have time to eat a lot, I can swear by the great quality of the sourdough toast and peanut butter and sweet potato fries. I wanted a more traditional Lal vegan breakfast but wasn’t keen on the Korean beans and parsnip snidely do played it safe. The batch brew filter looked insipid but was so good I ordered a refill. Loved the process. It’s a great location overlooking the period building on Chamberlain Square but I’m not sure where the nearest parking facilities are.",2025-03-19 17:16:39,en
Yorks Cafe - Paradise,3.5,154,"Paradise Circus, Unit 2C Chamberlain Sq, Birmingham B3 3AX, UK",52.4798262,-1.9048386,ChIJDej3kbu9cEgR3jQG57NjzFw,"[""Monday: 8:00 AM – 4:00 PM"", ""Tuesday: 8:00 AM – 5:00 PM"", ""Wednesday: 8:00 AM – 7:00 PM"", ""Thursday: 8:00 AM – 7:00 PM"", ""Friday: 8:00 AM – 7:00 PM"", ""Saturday: 9:00 AM – 9:00 PM"", ""Sunday: 9:00 AM – 3:00 PM""]",Hanif Sanghar,4,"It's hard to review places on Google Maps without seeming like a bot but...I'm no Jay Rayner..so can only offer my own balanced views really.
Firstly on the day we went the service was good, the typically Hipster looking server who met us was friendly enough. The croissant I had was extremely tasty and the coffee was most..ermm..coffee like. No real issues. Nice looking place as well with a nod to our fair city's brutalism. Will go back",2025-03-26 15:25:28,en
Yorks Cafe - Paradise,3.5,154,"Paradise Circus, Unit 2C Chamberlain Sq, Birmingham B3 3AX, UK",52.4798262,-1.9048386,ChIJDej3kbu9cEgR3jQG57NjzFw,"[""Monday: 8:00 AM – 4:00 PM"", ""Tuesday: 8:00 AM – 5:00 PM"", ""Wednesday: 8:00 AM – 7:00 PM"", ""Thursday: 8:00 AM – 7:00 PM"", ""Friday: 8:00 AM – 7:00 PM"", ""Saturday: 9:00 AM – 9:00 PM"", ""Sunday: 9:00 AM – 3:00 PM""]",Sarah Maria,2,"I was really looking forward to trying this café, but unfortunately, it turned out to be quite disappointing. We arrived around noon, yet several dishes on the menu were already unavailable — something you wouldn’t expect so early in the day.

The service also left a lot to be desired. The staff didn’t seem particularly engaged, and there was no manager around to speak to. My friend had to request a refund because the hummus and bread were stale and dry, and even asking for olive oil felt like an effort. Thankfully, the lady who processed the refund was polite and helpful.

As for my own meal, I ordered the Turkish eggs, but they were overcooked, dry, and a very small portion for the price. The chips were also overcooked. Overall, the food quality didn’t match the high prices — I spent £24 plus service charge, yet I don’t feel we received much service at all. On top of that, they had run out of oat milk but still charged for it.
The shakshuka has whole tinned tomatoes in it which is unusual just felt like it was just thrown in there. The chefs need to take pride in what they make on this occasion I don’t think they cared to be honest.

The only positives I can mention are that the café is spacious and the drinks were nice — I enjoyed my matcha and spending time with my friends. It’s a shame, because this place has potential, but right now it’s overpriced, underwhelming, and in defo need of improvement.
Maybe come here only for coffee/ matcha that’s about it really I’m sure there are better and nicer places instead.",2025-08-08 00:23:47,en
Yorks Cafe - Paradise,3.5,154,"Paradise Circus, Unit 2C Chamberlain Sq, Birmingham B3 3AX, UK",52.4798262,-1.9048386,ChIJDej3kbu9cEgR3jQG57NjzFw,"[""Monday: 8:00 AM – 4:00 PM"", ""Tuesday: 8:00 AM – 5:00 PM"", ""Wednesday: 8:00 AM – 7:00 PM"", ""Thursday: 8:00 AM – 7:00 PM"", ""Friday: 8:00 AM – 7:00 PM"", ""Saturday: 9:00 AM – 9:00 PM"", ""Sunday: 9:00 AM – 3:00 PM""]",Theodora A,3,"Wanted to make my own impression after seeing mixed reviews. Unfortunately didn’t make the cut. The layout is a bit weird with cakes in the window far away from the till. If you miss the coffee menu at the front, there isn’t any anywhere else either. The floor staff didn’t even say hi, but the barista made it up for them. You can use your own mug which is quite nice! But the latte was average.
The view is good but the place is not outstanding at all, and if anything they got room for improvement.",2025-02-19 08:55:17,en
Yorks Cafe - Paradise,3.5,154,"Paradise Circus, Unit 2C Chamberlain Sq, Birmingham B3 3AX, UK",52.4798262,-1.9048386,ChIJDej3kbu9cEgR3jQG57NjzFw,"[""Monday: 8:00 AM – 4:00 PM"", ""Tuesday: 8:00 AM – 5:00 PM"", ""Wednesday: 8:00 AM – 7:00 PM"", ""Thursday: 8:00 AM – 7:00 PM"", ""Friday: 8:00 AM – 7:00 PM"", ""Saturday: 9:00 AM – 9:00 PM"", ""Sunday: 9:00 AM – 3:00 PM""]",Reanne,3,"Really like how you can order yourself with the QR code. Food came out fairly quick and tasted just as good,

This one is such a lovely location! Only downside is when I went everything with matcha in it was out of order.",2025-04-04 07:08:42,en
Medicine Bakery,4.1,1586,"69a New St, Birmingham B2 4DU, UK",52.4795069,-1.9016548,ChIJ1YvydIy8cEgRD7Ne2aRUvl8,"[""Monday: 8:30 AM – 5:00 PM"", ""Tuesday: 8:30 AM – 5:00 PM"", ""Wednesday: 8:30 AM – 5:00 PM"", ""Thursday: 8:30 AM – 5:00 PM"", ""Friday: 8:30 AM – 5:00 PM"", ""Saturday: 8:30 AM – 5:00 PM"", ""Sunday: 8:30 AM – 5:00 PM""]",Kat Sackett,5,"Oh my gosh. What a find. It’s not cheap, but that’s reflected in the location, venue, presentation of food and taste. And goodness, everything was delicious! We were a party of 6; our order consisted of the Medicine and various French toasts.

The only gripe is the fried chicken from one plate to another varied quite a bit in size. We don’t know whether one was more generous, or we were short changed on the other? A bit of consistency here wouldn’t go amiss.

Other than that, a perfect way to start a Sunday morning. They also allowed dogs too! Service was timely, the venue was beautiful with lots of plants, and everyone of us enjoyed our meal.
Can’t wait to come back. Well done!",2025-05-11 16:05:33,en
Medicine Bakery,4.1,1586,"69a New St, Birmingham B2 4DU, UK",52.4795069,-1.9016548,ChIJ1YvydIy8cEgRD7Ne2aRUvl8,"[""Monday: 8:30 AM – 5:00 PM"", ""Tuesday: 8:30 AM – 5:00 PM"", ""Wednesday: 8:30 AM – 5:00 PM"", ""Thursday: 8:30 AM – 5:00 PM"", ""Friday: 8:30 AM – 5:00 PM"", ""Saturday: 8:30 AM – 5:00 PM"", ""Sunday: 8:30 AM – 5:00 PM""]",Canice Hong,2,"TLDR: I’d only recommend this place if you’re getting a pastry from the front. Long wait times (45+ mins) + no cooling system = not a great place to dine in.

Came here twice and had very different experiences.

When a friend and I grabbed a pastry from the front, we were served and seated right away, even moving to a booth when requested. The atmosphere was great and the interior is very aesthetic and appealing for social media. No complaints here.

When I came alone a few months later to order brunch, I had a 2/5 experience. First, it took around 5-10 minutes to be seated with no acknowledgment of the long wait time, even with several moments of eye contact with staff who didn’t seem very rushed, though this can be overlooked. Second, I waited over 45 minutes for my food (not a guess or overestimate) without acknowledgment of any sort. There was a period of around 15 minutes where nothing came out of the kitchen (I had a direct view of where the food exited).

During this wait time, it was increasingly apparent how uncomfortable the space was. There was no AC and the building has no windows to open. The only cooling system was a single fan, and with the many skylights, the restaurant felt like a greenhouse. Literally outside the restaurant was cooler than inside and that’s not an exaggeration.

The food itself was alright. I ordered the harissa benedict and the only qualm I have with it was that the eggs were almost hard boiled and not runny at all. There was a lot of chorizo on it and the mushrooms were great, however I don’t think I’d pay £14 for it again.",2025-07-27 15:35:46,en
Medicine Bakery,4.1,1586,"69a New St, Birmingham B2 4DU, UK",52.4795069,-1.9016548,ChIJ1YvydIy8cEgRD7Ne2aRUvl8,"[""Monday: 8:30 AM – 5:00 PM"", ""Tuesday: 8:30 AM – 5:00 PM"", ""Wednesday: 8:30 AM – 5:00 PM"", ""Thursday: 8:30 AM – 5:00 PM"", ""Friday: 8:30 AM – 5:00 PM"", ""Saturday: 8:30 AM – 5:00 PM"", ""Sunday: 8:30 AM – 5:00 PM""]",Jonners UK,4,"The Medicine Bakery is a staple for those who brunch in Brum. The food is excellent. Well priced. Generous portions and overall delicious.

From street level up the stairs you are greeted with a take away counter for loads of baked treat and bread which look and smell amazing.

You then have a small hallway with bench seating where the coffee are made which did get a little congested as it’s so popular. We did book which I thoroughly recommend to not have to wait for a table.

The dining room is large. Bright and airy with high ceilings, loads of green succulents and gallery walls.  Current exhibition is a photography collection of black culture in the UK. Lots of bench style seating down the middle which means you may share the bench with others (something which never bothers me)

The service speed is what lets the venue down. The coffee is excellent but always takes a long time to come. This has been a consistent issue with all my visits. The food is delicious. Beautifully cooked and seasoned. Though offering black pepper from a mill and not powered would be expected in a place like this.

Overall it’s great with slightly nonchalant service. Book ahead and make sure you have a hearty appetite.",2025-03-16 16:12:48,en
Medicine Bakery,4.1,1586,"69a New St, Birmingham B2 4DU, UK",52.4795069,-1.9016548,ChIJ1YvydIy8cEgRD7Ne2aRUvl8,"[""Monday: 8:30 AM – 5:00 PM"", ""Tuesday: 8:30 AM – 5:00 PM"", ""Wednesday: 8:30 AM – 5:00 PM"", ""Thursday: 8:30 AM – 5:00 PM"", ""Friday: 8:30 AM – 5:00 PM"", ""Saturday: 8:30 AM – 5:00 PM"", ""Sunday: 8:30 AM – 5:00 PM""]",Vee,5,"I love medicine bakery so I was chuffed to find it open on new street just a walk away from the office!
Lunch was delicious! I was excited to have my usual fried chicken but they ran out!!??? Shockkkkk! But hey I got to try something new and went for Turkish eggs! Delicious and very healthy. Lovely space and atmosphere! There are individual tables and sharing tables so make a note of what you want on your booking if you’re fussy!",2025-07-16 19:45:05,en
Medicine Bakery,4.1,1586,"69a New St, Birmingham B2 4DU, UK",52.4795069,-1.9016548,ChIJ1YvydIy8cEgRD7Ne2aRUvl8,"[""Monday: 8:30 AM – 5:00 PM"", ""Tuesday: 8:30 AM – 5:00 PM"", ""Wednesday: 8:30 AM – 5:00 PM"", ""Thursday: 8:30 AM – 5:00 PM"", ""Friday: 8:30 AM – 5:00 PM"", ""Saturday: 8:30 AM – 5:00 PM"", ""Sunday: 8:30 AM – 5:00 PM""]",Larry Haywood,4,"First time here for breakfast .
Very smart place in the mailbox Birmingham.
Menu good with lots of lovely choices.
My choice-sausage brioche with a side of hash brown. Very tasty. 😁
Rooibos tea. ☕️
Group of four. Made reservations but not really needed.
Good service.
Comfy seats.
Nice clean space.
Bakery section cakes etc looked amazing and took selection home 🤣🤣👏
There are other locations in the city 😁
Toilets nice and clean.
Child friendly.
Disabled friendly.
Wheelchair access.
Nice smart breakfast/ brunch spot.
Recommended 😁🏴󠁧󠁢󠁥󠁮󠁧󠁿",2025-06-26 10:46:28,en
LEON,4,706,"Unit 25, Station New Street Station, New St, Birmingham B2 4QA, UK",52.4777876,-1.8989069,ChIJERNUbom8cEgR2p3wbIevNBQ,"[""Monday: 6:30 AM – 11:00 PM"", ""Tuesday: 6:30 AM – 11:00 PM"", ""Wednesday: 6:30 AM – 11:00 PM"", ""Thursday: 6:30 AM – 11:00 PM"", ""Friday: 6:30 AM – 11:00 PM"", ""Saturday: 6:30 AM – 11:00 PM"", ""Sunday: 8:00 AM – 9:00 PM""]",Kamran Ch,5,"Absolutely love the coffee at LEON on Birmingham New Street — one of the best-tasting coffees I’ve had in the area! Rich, smooth, and full of flavour. Always freshly brewed. Highly recommend for any coffee lover!
I especially want to give a big shoutout to staff members — AGATQ , Mark and ABAD. They are incredibly friendly, attentive, and professional.

Highly recommend for any coffee lover!",2025-06-12 10:05:10,en
LEON,4,706,"Unit 25, Station New Street Station, New St, Birmingham B2 4QA, UK",52.4777876,-1.8989069,ChIJERNUbom8cEgR2p3wbIevNBQ,"[""Monday: 6:30 AM – 11:00 PM"", ""Tuesday: 6:30 AM – 11:00 PM"", ""Wednesday: 6:30 AM – 11:00 PM"", ""Thursday: 6:30 AM – 11:00 PM"", ""Friday: 6:30 AM – 11:00 PM"", ""Saturday: 6:30 AM – 11:00 PM"", ""Sunday: 8:00 AM – 9:00 PM""]",Nads Travels,4,"This was my first time trying Leon’s breakfast, and it was good. However, I found the portion size quite small for the price. That said, the food tasted great and was served quickly, which is perfect if you’re in a rush and need a quick start to the day. Overall, great staff and fast service!",2025-02-03 19:08:29,en
LEON,4,706,"Unit 25, Station New Street Station, New St, Birmingham B2 4QA, UK",52.4777876,-1.8989069,ChIJERNUbom8cEgR2p3wbIevNBQ,"[""Monday: 6:30 AM – 11:00 PM"", ""Tuesday: 6:30 AM – 11:00 PM"", ""Wednesday: 6:30 AM – 11:00 PM"", ""Thursday: 6:30 AM – 11:00 PM"", ""Friday: 6:30 AM – 11:00 PM"", ""Saturday: 6:30 AM – 11:00 PM"", ""Sunday: 8:00 AM – 9:00 PM""]",Olivia Maltby,5,"Honestly the best fast food service i have ever been to. The staff were very friendly and quick, there was a quiet, cosy and clean atmosphere and the food was 10/10. As someone who is gluten intolerant, it’s usually hard for me to have fast food and it be tasty and affordable but this place was spectacular. The food also contained the caloric and allergy/dietary requirement stickers on the menu which is very helpful. Definitely recommend and would come here again.",2025-05-28 20:44:18,en
LEON,4,706,"Unit 25, Station New Street Station, New St, Birmingham B2 4QA, UK",52.4777876,-1.8989069,ChIJERNUbom8cEgR2p3wbIevNBQ,"[""Monday: 6:30 AM – 11:00 PM"", ""Tuesday: 6:30 AM – 11:00 PM"", ""Wednesday: 6:30 AM – 11:00 PM"", ""Thursday: 6:30 AM – 11:00 PM"", ""Friday: 6:30 AM – 11:00 PM"", ""Saturday: 6:30 AM – 11:00 PM"", ""Sunday: 8:00 AM – 9:00 PM""]",Rav,4,"Extremely fast service which was much welcomed given the rush I was in this morning. I ordered a bacon and egg muffin and for the price it was very good! Soft sourdough bun with an equally soft unsmoked slice of bacon, relatively thin “round” egg, and a dash of a sweet based ketchup to top it off and spinach. Would visit again, good fast service for breakfast. Love the decor of the place too!

Edit: added new photos on second visit

Also, noticed the “breakfast meal deal” which works out better value for money, in which any muffin with a regular coffee is £4.99! Only an additional 50p on the usual price of a muffin!

Service was extra fast again today too!",2024-06-05 09:19:39,en
LEON,4,706,"Unit 25, Station New Street Station, New St, Birmingham B2 4QA, UK",52.4777876,-1.8989069,ChIJERNUbom8cEgR2p3wbIevNBQ,"[""Monday: 6:30 AM – 11:00 PM"", ""Tuesday: 6:30 AM – 11:00 PM"", ""Wednesday: 6:30 AM – 11:00 PM"", ""Thursday: 6:30 AM – 11:00 PM"", ""Friday: 6:30 AM – 11:00 PM"", ""Saturday: 6:30 AM – 11:00 PM"", ""Sunday: 8:00 AM – 9:00 PM""]",Olga Caprano,5,"I took my dog into Leon, Mari was so friendly and made us both very welcome and even helped me find something on the menu for my dog! Fabulous food and service also from Abad and Sanjana. Thank you.Ill be back",2025-03-21 10:51:33,en
Faculty Coffee,4.6,1006,"14 Piccadilly Arcade, Birmingham B2 4HD, UK",52.4788139,-1.9000194,ChIJeZLW-4u8cEgRY6PlNx07xfI,"[""Monday: 7:30 AM – 5:00 PM"", ""Tuesday: 7:30 AM – 5:00 PM"", ""Wednesday: 7:30 AM – 5:00 PM"", ""Thursday: 7:30 AM – 5:00 PM"", ""Friday: 7:30 AM – 5:00 PM"", ""Saturday: 9:00 AM – 6:00 PM"", ""Sunday: 10:00 AM – 4:00 PM""]",Raffa Ali,5,"I travel from Nottingham to Birmingham every week for work, and I always make sure to stop by my favourite coffee shop. Hands down the best coffee in Birmingham consistently excellent, with new beans to try from around the world. Great value for money and some seriously tasty sweet treats too. Josh is always keen to explain how each coffee is best served, which makes the experience even better. An absolute must try! ⭐⭐⭐⭐⭐",2025-07-15 12:11:08,en
Faculty Coffee,4.6,1006,"14 Piccadilly Arcade, Birmingham B2 4HD, UK",52.4788139,-1.9000194,ChIJeZLW-4u8cEgRY6PlNx07xfI,"[""Monday: 7:30 AM – 5:00 PM"", ""Tuesday: 7:30 AM – 5:00 PM"", ""Wednesday: 7:30 AM – 5:00 PM"", ""Thursday: 7:30 AM – 5:00 PM"", ""Friday: 7:30 AM – 5:00 PM"", ""Saturday: 9:00 AM – 6:00 PM"", ""Sunday: 10:00 AM – 4:00 PM""]",Dal,4,"I was drawn in by the lovely smell of coffee when I walked past. I just about found a table for two of us as it was quite a busy time.

Service was generally good. I had a flat white which is usually my standard coffee shop order, and it was decent. Lots of lovely looking cakes and pastries but I wasn't hungry so didn't try them.",2025-03-27 09:08:08,en
Faculty Coffee,4.6,1006,"14 Piccadilly Arcade, Birmingham B2 4HD, UK",52.4788139,-1.9000194,ChIJeZLW-4u8cEgRY6PlNx07xfI,"[""Monday: 7:30 AM – 5:00 PM"", ""Tuesday: 7:30 AM – 5:00 PM"", ""Wednesday: 7:30 AM – 5:00 PM"", ""Thursday: 7:30 AM – 5:00 PM"", ""Friday: 7:30 AM – 5:00 PM"", ""Saturday: 9:00 AM – 6:00 PM"", ""Sunday: 10:00 AM – 4:00 PM""]",Ruben A,4,"Stopped by this coffee shop for a quick caffeine fix. The staff was friendly and welcoming, which made for a pleasant experience. The coffee itself was great, but I wish they offered a larger cup size or at least the option for one. Overall, a nice spot, but if you like a bigger cup of coffee, you might be left wanting more.",2025-03-20 22:08:24,en
