restaurant_name,rating,total_ratings,address,latitude,longitude,place_id,opening_hours,review_author,review_rating,review_text,review_time,review_language
BRIG Café at The Warehouse,4.6,511,"The Warehouse, 54-57 Allison St, Birmingham B5 5TH, UK",52.478443,-1.8896689,ChIJh2Adi4a8cEgRGtSpnl8RWqw,"[""Monday: Closed"", ""Tuesday: 9:00 AM – 4:00 PM"", ""Wednesday: 9:00 AM – 4:00 PM"", ""Thursday: 9:00 AM – 4:00 PM"", ""Friday: 9:00 AM – 4:00 PM"", ""Saturday: Closed"", ""Sunday: Closed""]",Luke Allen,5,"Warehouse Cafe has been on my agenda for a long, long time! I'm not vegan but have had spells of it in the past and had heard the food here was delicious and I can honestly say I wasn't disappointed at all! Considering the pandemic and the weight of restrictions facing many places, especially independents, I was ao impressed by the quality of the food! It may just look like burger and chips but wow... thkse chips are some of the best I've had - anywhere! They are so light and crispy, and lightly seasoned with herbs, soft in the middle... I ordered more! Then you get to the burger, perfectly toasted brioche with this amazing burger which was unlike any bean-type burger I've had before... with the melted vegan cheese that ACTUALLY tasted like cheese... this wicked sauce and fresh salad... with a fantastic vegan mayo dipping sauce... absolutely brilliant 👌🏾🔥 and the vegan oreo brownie... 🤤🤤🤤 can't wait to go back!!!",2020-08-16 15:22:36,en
BRIG Café at The Warehouse,4.6,511,"The Warehouse, 54-57 Allison St, Birmingham B5 5TH, UK",52.478443,-1.8896689,ChIJh2Adi4a8cEgRGtSpnl8RWqw,"[""Monday: Closed"", ""Tuesday: 9:00 AM – 4:00 PM"", ""Wednesday: 9:00 AM – 4:00 PM"", ""Thursday: 9:00 AM – 4:00 PM"", ""Friday: 9:00 AM – 4:00 PM"", ""Saturday: Closed"", ""Sunday: Closed""]",Nathaniel Legg,5,"This cafe/vegan restaurant is really a gem! The burger was fantastic, one of the best I’ve had around!
It’s a very chill, relaxing environment with a friendly staff.
They have a great menu with options for all different plant based eaters, including desserts at the counter, drinks and specials. The food tasted fresh, was very flavourful and very well presented. It was also a really good amount of food for the price. I would definitely recommend checking it out!",2019-09-06 18:20:30,en
BRIG Café at The Warehouse,4.6,511,"The Warehouse, 54-57 Allison St, Birmingham B5 5TH, UK",52.478443,-1.8896689,ChIJh2Adi4a8cEgRGtSpnl8RWqw,"[""Monday: Closed"", ""Tuesday: 9:00 AM – 4:00 PM"", ""Wednesday: 9:00 AM – 4:00 PM"", ""Thursday: 9:00 AM – 4:00 PM"", ""Friday: 9:00 AM – 4:00 PM"", ""Saturday: Closed"", ""Sunday: Closed""]",Thomas Lea,5,The Warehouse Cafe is a gem in digbeth. Their vegan style banana blossom fish and chips & Vegan Kebab burger and chips meals were fantastic! They have a great variety of craft beers available and a wonderful selection of homemade cakes too. The Cafe's interior is pretty basic; there are sofas with a bookcase at one end of the room and basic chairs and tables around the rest of the room. This creates a relaxed environment but I can see how this would people off from visiting! I am glad I overlooked this minor detail and checked our their menu; the courses look and taste delicious!,2020-10-27 11:16:32,en
The Arches Project,4.5,22,"The Arch, Adderley St, Bordesley, Birmingham B9 4EE, UK",52.4743849,-1.8811541,ChIJn9Ro7n-7cEgRS0hSFcP1M6o,N/A,Matt W,5,"Fantastic venue and a unique gallery space with performance venue. Popular with university students and independent artists alike. As a converted railway arch, the venue has a view straight through from the front door to the main gallery space. Passing through the darkened ambience of the performance/stage area, this venue has ample space to show off your talents as an artist, or inspire your imagination as a curator.",2019-05-07 09:18:44,en
The Arches Project,4.5,22,"The Arch, Adderley St, Bordesley, Birmingham B9 4EE, UK",52.4743849,-1.8811541,ChIJn9Ro7n-7cEgRS0hSFcP1M6o,N/A,S J,5,An amazing space with great staff. The lady who runs The Arches Project is a very professional and friendly person who champions all creative artists 💚,2024-02-17 10:25:20,en
The Arches Project,4.5,22,"The Arch, Adderley St, Bordesley, Birmingham B9 4EE, UK",52.4743849,-1.8811541,ChIJn9Ro7n-7cEgRS0hSFcP1M6o,N/A,Maggie Leaver,5,Great gallery space and wonderful exhibition. Cafe on site too. Evette who runs it is very helpful and is working hard to provide a great gallery venue in the Digbeth area.,2019-05-02 13:40:30,en
The Arches Project,4.5,22,"The Arch, Adderley St, Bordesley, Birmingham B9 4EE, UK",52.4743849,-1.8811541,ChIJn9Ro7n-7cEgRS0hSFcP1M6o,N/A,Alyson Louise,5,It is a lovely place to go and see local artists' work. It is welcoming and looks really aesthetic. I would definitely recommend!,2018-10-26 15:45:09,en
The Arches Project,4.5,22,"The Arch, Adderley St, Bordesley, Birmingham B9 4EE, UK",52.4743849,-1.8811541,ChIJn9Ro7n-7cEgRS0hSFcP1M6o,N/A,K T,5,"Fantastic venue for arts productions, general hiring of events and a good cafe inside too!",2016-05-09 11:49:51,en
Caffè Nero,4.3,602,"74 Corporation St, Birmingham B2 4UQ, UK",52.4808277,-1.8957166,ChIJh_jDIo-8cEgRPTHivVkLs9U,"[""Monday: 6:30 AM – 6:00 PM"", ""Tuesday: 6:30 AM – 6:00 PM"", ""Wednesday: 6:30 AM – 6:00 PM"", ""Thursday: 6:30 AM – 6:00 PM"", ""Friday: 6:30 AM – 6:00 PM"", ""Saturday: 7:30 AM – 6:00 PM"", ""Sunday: 9:30 AM – 5:00 PM""]",Ben Gould,1,"Lovely girl serving was really helpful, another member of staff standing chatting to a customer doing her make up. Asked for the toilet key, absolutely disgusting. Told member of staff who said they would clean it. We were in there for half an hour drinking and no one even poked their head in. Disgsuting",2025-05-28 21:46:33,en
Caffè Nero,4.3,602,"74 Corporation St, Birmingham B2 4UQ, UK",52.4808277,-1.8957166,ChIJh_jDIo-8cEgRPTHivVkLs9U,"[""Monday: 6:30 AM – 6:00 PM"", ""Tuesday: 6:30 AM – 6:00 PM"", ""Wednesday: 6:30 AM – 6:00 PM"", ""Thursday: 6:30 AM – 6:00 PM"", ""Friday: 6:30 AM – 6:00 PM"", ""Saturday: 7:30 AM – 6:00 PM"", ""Sunday: 9:30 AM – 5:00 PM""]",hassan0438,2,It’s a Caffè Nero which is pretty standard across the country. Decent coffee and ambience. Not a big fan of the barista though - was very rude. I’m not sure asking to rescan my stamp card counts as aggressive behaviour. Not 1 star because I like Nero. But definitely not a 5 star. She had red hair,2025-06-05 16:12:50,en
Caffè Nero,4.3,602,"74 Corporation St, Birmingham B2 4UQ, UK",52.4808277,-1.8957166,ChIJh_jDIo-8cEgRPTHivVkLs9U,"[""Monday: 6:30 AM – 6:00 PM"", ""Tuesday: 6:30 AM – 6:00 PM"", ""Wednesday: 6:30 AM – 6:00 PM"", ""Thursday: 6:30 AM – 6:00 PM"", ""Friday: 6:30 AM – 6:00 PM"", ""Saturday: 7:30 AM – 6:00 PM"", ""Sunday: 9:30 AM – 5:00 PM""]",Gerard Clinton,4,"Very friendly, welcoming staff. Good coffee at just the right temperature. No background music (thankfully!). A bit rough around the edges and the toilet was a bit of a disaster zone, but I think that's every city centre coffee shop toilet is like anyway",2024-11-06 12:54:11,en
Caffè Nero,4.3,602,"74 Corporation St, Birmingham B2 4UQ, UK",52.4808277,-1.8957166,ChIJh_jDIo-8cEgRPTHivVkLs9U,"[""Monday: 6:30 AM – 6:00 PM"", ""Tuesday: 6:30 AM – 6:00 PM"", ""Wednesday: 6:30 AM – 6:00 PM"", ""Thursday: 6:30 AM – 6:00 PM"", ""Friday: 6:30 AM – 6:00 PM"", ""Saturday: 7:30 AM – 6:00 PM"", ""Sunday: 9:30 AM – 5:00 PM""]",Peter Garrett,4,"I love cafe Nero so this not an unbiased review! I use the app in sync with Vitality to get free coffees, although even without a vitality account you have an app with a loyalty card available.

Called in here for a sausage roll and a coffee before starting a busy day. Lovely aesthetics in the cafe, the staff especially the manager/supervisor were all very friendly and welcoming.

Some lovely classical type music was playing, the cafe is spacious with a mix of chair and comfy seating and table styles. All the usual pastries, cakes, bacon and sausage rolls are available as you would expect as well as the whole range of coffees and cold drinks.

Free Wi-Fi available through the cloud with a Sky Wi-Fi sign up and power points for laptops are also available with USB slots as well, on the bench seats look right underneath and you’ll see them!

There is limited outdoor seating available as well.

Based on this experience totally recommend a visit!",2023-03-23 08:22:22,en
Caffè Nero,4.3,602,"74 Corporation St, Birmingham B2 4UQ, UK",52.4808277,-1.8957166,ChIJh_jDIo-8cEgRPTHivVkLs9U,"[""Monday: 6:30 AM – 6:00 PM"", ""Tuesday: 6:30 AM – 6:00 PM"", ""Wednesday: 6:30 AM – 6:00 PM"", ""Thursday: 6:30 AM – 6:00 PM"", ""Friday: 6:30 AM – 6:00 PM"", ""Saturday: 7:30 AM – 6:00 PM"", ""Sunday: 9:30 AM – 5:00 PM""]",Hannah Afzal,1,came here today with my brother and the girl with red hair provided very bad service. very aggressive :/. i am a barista also and i understand nobody is forcing me to work so i don’t take it out on my customers even if im having a horrible day. she was explaining a rule that they have with anger and aggressiveness. i’ve been a regular customer for the past 3 years or so and i will not be visiting ever again.,2025-06-05 16:06:52,en
Evolve at the Adam & Eve,4.5,43,"201 Bradford St, Birmingham B12 0JD, UK",52.4715145,-1.8802851,ChIJjwk7gIC7cEgREm406HRrm24,"[""Monday: 8:00 AM – 4:00 PM"", ""Tuesday: 8:00 AM – 4:00 PM"", ""Wednesday: 8:00 AM – 4:00 PM"", ""Thursday: 8:00 AM – 4:00 PM"", ""Friday: 8:00 AM – 4:00 PM"", ""Saturday: Closed"", ""Sunday: Closed""]",Chris Durrant,5,Really love having this place next door to work. Their sandwiches are priced about the same as tescos but using all fresh ingredients and so much filling. One the best hot chocolates I've ever had and the staff are pretty awesome. Truly an evolved place.,2020-08-18 15:49:10,en
Evolve at the Adam & Eve,4.5,43,"201 Bradford St, Birmingham B12 0JD, UK",52.4715145,-1.8802851,ChIJjwk7gIC7cEgREm406HRrm24,"[""Monday: 8:00 AM – 4:00 PM"", ""Tuesday: 8:00 AM – 4:00 PM"", ""Wednesday: 8:00 AM – 4:00 PM"", ""Thursday: 8:00 AM – 4:00 PM"", ""Friday: 8:00 AM – 4:00 PM"", ""Saturday: Closed"", ""Sunday: Closed""]",Joe Ridgely,4,Iconic venue with lots of great memories is now a conference and cafe with a purpose of helping people make a start in life. The food was very good and tasty and varied for a community  information meeting. I would certainly hire the venue for an event. Loved the bbq chicken potato skins!,2019-04-30 10:52:55,en
Evolve at the Adam & Eve,4.5,43,"201 Bradford St, Birmingham B12 0JD, UK",52.4715145,-1.8802851,ChIJjwk7gIC7cEgREm406HRrm24,"[""Monday: 8:00 AM – 4:00 PM"", ""Tuesday: 8:00 AM – 4:00 PM"", ""Wednesday: 8:00 AM – 4:00 PM"", ""Thursday: 8:00 AM – 4:00 PM"", ""Friday: 8:00 AM – 4:00 PM"", ""Saturday: Closed"", ""Sunday: Closed""]",Zero Budget Developments “COPYCAT MC”,5,Heard they are changing location possibly soon but great place and its profits go towards helping people battling addictions attended many meetings here love evolve and it's purpose,2023-09-12 15:55:48,en
Evolve at the Adam & Eve,4.5,43,"201 Bradford St, Birmingham B12 0JD, UK",52.4715145,-1.8802851,ChIJjwk7gIC7cEgREm406HRrm24,"[""Monday: 8:00 AM – 4:00 PM"", ""Tuesday: 8:00 AM – 4:00 PM"", ""Wednesday: 8:00 AM – 4:00 PM"", ""Thursday: 8:00 AM – 4:00 PM"", ""Friday: 8:00 AM – 4:00 PM"", ""Saturday: Closed"", ""Sunday: Closed""]",Kerrie Fisher,5,Went here for a meeting and it was very nice. Great food which always helps 🙂,2022-12-06 03:06:34,en
Evolve at the Adam & Eve,4.5,43,"201 Bradford St, Birmingham B12 0JD, UK",52.4715145,-1.8802851,ChIJjwk7gIC7cEgREm406HRrm24,"[""Monday: 8:00 AM – 4:00 PM"", ""Tuesday: 8:00 AM – 4:00 PM"", ""Wednesday: 8:00 AM – 4:00 PM"", ""Thursday: 8:00 AM – 4:00 PM"", ""Friday: 8:00 AM – 4:00 PM"", ""Saturday: Closed"", ""Sunday: Closed""]",Dylan O'Sullivan,4,It is a bit outdated but the atmosphere is great. Always have a great time here. The staff is mega cool and the people who come are young and ready for a great party.,2013-06-06 12:34:04,en
Centenary Lounge,4.2,176,"Moor St Station, Birmingham B4 7UL, UK",52.4787051,-1.8921003,ChIJMfgeBIa8cEgRsLdDpQcFPBU,"[""Monday: 6:00 AM – 9:00 PM"", ""Tuesday: 6:00 AM – 9:00 PM"", ""Wednesday: 6:00 AM – 9:00 PM"", ""Thursday: 6:00 AM – 9:00 PM"", ""Friday: 6:00 AM – 10:30 PM"", ""Saturday: 6:00 AM – 10:30 PM"", ""Sunday: 8:00 AM – 9:00 PM""]",Peng Chou,5,"Eaten here recently.

It is the only cafe at the Birmingham Moor Street train station.

I had sausage bap and matcha latte.

Definitely recommended.

Good place for getting some snacks and refreshments whilst awaiting train arrival.",2025-06-10 05:36:52,en
Centenary Lounge,4.2,176,"Moor St Station, Birmingham B4 7UL, UK",52.4787051,-1.8921003,ChIJMfgeBIa8cEgRsLdDpQcFPBU,"[""Monday: 6:00 AM – 9:00 PM"", ""Tuesday: 6:00 AM – 9:00 PM"", ""Wednesday: 6:00 AM – 9:00 PM"", ""Thursday: 6:00 AM – 9:00 PM"", ""Friday: 6:00 AM – 10:30 PM"", ""Saturday: 6:00 AM – 10:30 PM"", ""Sunday: 8:00 AM – 9:00 PM""]",ash turner,4,"Art deco ‘old world’ train station cafe with lovely staff. Think Peaky Blinders meets Brief Encounter. Great coffee and tea but the sausage sandwich was less successful, suffering probably from being ‘kept warm’ too long the brioche (why? Excess calories and sweetness not required!) bun tasted a bit pappy and spoilt the sausage.",2024-04-16 11:54:56,en
Centenary Lounge,4.2,176,"Moor St Station, Birmingham B4 7UL, UK",52.4787051,-1.8921003,ChIJMfgeBIa8cEgRsLdDpQcFPBU,"[""Monday: 6:00 AM – 9:00 PM"", ""Tuesday: 6:00 AM – 9:00 PM"", ""Wednesday: 6:00 AM – 9:00 PM"", ""Thursday: 6:00 AM – 9:00 PM"", ""Friday: 6:00 AM – 10:30 PM"", ""Saturday: 6:00 AM – 10:30 PM"", ""Sunday: 8:00 AM – 9:00 PM""]",Dr Uma Ema,4,"It is a coffee shop with a historical look that takes you to way back of the clock. It may have limited space inside but every corner of it worthy of your time. Both inside and outside has a balanced environment. There were enough comfortable sitting spaces in both areas. The decor of the shop made it an interesting place to visit. The stuffs were helpful, kind and welcoming. There were a manageable queue. There is a lot of interesting option for snaks. Had one latte and croissant and I loved it. The small glass of champagne happen to be very popular here among others, must be a good experience to enjoy while waiting for your train in lazy evening. Enjoy 😊",2022-02-18 22:29:17,en
Centenary Lounge,4.2,176,"Moor St Station, Birmingham B4 7UL, UK",52.4787051,-1.8921003,ChIJMfgeBIa8cEgRsLdDpQcFPBU,"[""Monday: 6:00 AM – 9:00 PM"", ""Tuesday: 6:00 AM – 9:00 PM"", ""Wednesday: 6:00 AM – 9:00 PM"", ""Thursday: 6:00 AM – 9:00 PM"", ""Friday: 6:00 AM – 10:30 PM"", ""Saturday: 6:00 AM – 10:30 PM"", ""Sunday: 8:00 AM – 9:00 PM""]",Matthew Baxter,5,"A traditional station buffet offering a variety of hot drinks, soft drinks, beers, wines and spirits as well as sandwiches, cakes and light bites perfect for eating in, in its beautifully restored art-deco surroundings, or taking away for your onward journey.",2024-03-19 09:24:23,en
Centenary Lounge,4.2,176,"Moor St Station, Birmingham B4 7UL, UK",52.4787051,-1.8921003,ChIJMfgeBIa8cEgRsLdDpQcFPBU,"[""Monday: 6:00 AM – 9:00 PM"", ""Tuesday: 6:00 AM – 9:00 PM"", ""Wednesday: 6:00 AM – 9:00 PM"", ""Thursday: 6:00 AM – 9:00 PM"", ""Friday: 6:00 AM – 10:30 PM"", ""Saturday: 6:00 AM – 10:30 PM"", ""Sunday: 8:00 AM – 9:00 PM""]",Freya Beardsley,1,"If I could leave no stars I would.

DO NOT ORDER TOO GOOD TO GO FROM HERE.The staff are rude and unhelpful.

My boyfriend and I arrived at 7pm to collect our bag and we were told there were none (we arrived at 7.04). They first told us to swipe which we were not going to do. They told us to cancel the order when it should be THEM cancelling the order. We have come away highly disappointed sending a complaint to Too Good Too Go in the hopes of getting a refund. They told us to come earlier but collection started at 7pm, train your staff on how to use Too Good Too Go ridiculous service.

Sort out your system cause we can still buy 3 more bags.",2025-03-09 19:12:19,en
Chris's Cafe,4.6,214,"71 Digbeth, Birmingham B5 6DH, UK",52.47537130000001,-1.8879934,ChIJvVNDQIe8cEgRogw1EYtGte0,"[""Monday: 7:00 AM – 3:30 PM"", ""Tuesday: 7:00 AM – 3:30 PM"", ""Wednesday: 7:00 AM – 3:30 PM"", ""Thursday: 7:00 AM – 3:30 PM"", ""Friday: 7:00 AM – 3:30 PM"", ""Saturday: 8:00 AM – 3:30 PM"", ""Sunday: 8:00 AM – 3:30 PM""]",Louise T,5,"10/10
Staff are very friendly and the food is delicious!
We were a group of 7 and everything came out hot and delicious. We had a mix of breakfast sandwiches, breakfast wraps, small breakfast, Tea and Coffees and we were all very happy with everything!!",2025-02-23 10:43:04,en
Chris's Cafe,4.6,214,"71 Digbeth, Birmingham B5 6DH, UK",52.47537130000001,-1.8879934,ChIJvVNDQIe8cEgRogw1EYtGte0,"[""Monday: 7:00 AM – 3:30 PM"", ""Tuesday: 7:00 AM – 3:30 PM"", ""Wednesday: 7:00 AM – 3:30 PM"", ""Thursday: 7:00 AM – 3:30 PM"", ""Friday: 7:00 AM – 3:30 PM"", ""Saturday: 8:00 AM – 3:30 PM"", ""Sunday: 8:00 AM – 3:30 PM""]",ManlikeSelly 1985,5,"Probably one of best cafes in Birmingham. Great full English breakfast and vegan / vegetarian options. Quick & efficient service, great sourced ingredients, tasted beautiful. Not your usual greasy breakfast well made & hot! Staff friendly and welcoming. Definitely will be going back!",2025-06-07 16:27:13,en
Chris's Cafe,4.6,214,"71 Digbeth, Birmingham B5 6DH, UK",52.47537130000001,-1.8879934,ChIJvVNDQIe8cEgRogw1EYtGte0,"[""Monday: 7:00 AM – 3:30 PM"", ""Tuesday: 7:00 AM – 3:30 PM"", ""Wednesday: 7:00 AM – 3:30 PM"", ""Thursday: 7:00 AM – 3:30 PM"", ""Friday: 7:00 AM – 3:30 PM"", ""Saturday: 8:00 AM – 3:30 PM"", ""Sunday: 8:00 AM – 3:30 PM""]",Miya James,5,"Absolutely amazing!!! Such friendly staff, food was absolutely delicious, and I even called up to see if they could alter one of the items to vegetarian and they were more than happy too. Such a great place will be ordering again 🩷🩷",2025-07-11 08:12:11,en
Chris's Cafe,4.6,214,"71 Digbeth, Birmingham B5 6DH, UK",52.47537130000001,-1.8879934,ChIJvVNDQIe8cEgRogw1EYtGte0,"[""Monday: 7:00 AM – 3:30 PM"", ""Tuesday: 7:00 AM – 3:30 PM"", ""Wednesday: 7:00 AM – 3:30 PM"", ""Thursday: 7:00 AM – 3:30 PM"", ""Friday: 7:00 AM – 3:30 PM"", ""Saturday: 8:00 AM – 3:30 PM"", ""Sunday: 8:00 AM – 3:30 PM""]",Liz Gower,5,"Great little snack bar. Excellent veggie breakfast.
Just wish they could change the salt pots because the ones they have deliver salt at Tablespoons not sprinkles. Be warned!",2025-05-20 11:18:38,en
Chris's Cafe,4.6,214,"71 Digbeth, Birmingham B5 6DH, UK",52.47537130000001,-1.8879934,ChIJvVNDQIe8cEgRogw1EYtGte0,"[""Monday: 7:00 AM – 3:30 PM"", ""Tuesday: 7:00 AM – 3:30 PM"", ""Wednesday: 7:00 AM – 3:30 PM"", ""Thursday: 7:00 AM – 3:30 PM"", ""Friday: 7:00 AM – 3:30 PM"", ""Saturday: 8:00 AM – 3:30 PM"", ""Sunday: 8:00 AM – 3:30 PM""]",Amy Froise,5,"Great breakfast! I had the vegetarian breakfast for £7.50 and it was tasty, my friend had the full English breakfast for £10 or there is a little English breakfast with just one of everything for £7 I think. Comes with tea or coffee in the price too - highly recommend.",2024-02-08 11:35:27,en
Starbucks Coffee,4.7,559,"Spencer House, Birmingham B5 6DQ, UK",52.475553,-1.888774,ChIJG-cqE4e8cEgRJxQivpWg2A4,"[""Monday: 7:00 AM – 8:00 PM"", ""Tuesday: 7:00 AM – 8:00 PM"", ""Wednesday: 7:00 AM – 8:00 PM"", ""Thursday: 7:00 AM – 8:00 PM"", ""Friday: 7:00 AM – 8:00 PM"", ""Saturday: 7:00 AM – 8:00 PM"", ""Sunday: 9:00 AM – 8:00 PM""]",Marta Pawlak,5,"Tay were absolutely wonderful – super friendly, helpful, and made me feel really welcome. The coffee was great as always, but their positive attitude made my visit extra special. Thank you both – I’ll definitely be coming back! 😊",2025-07-02 10:50:02,en
Starbucks Coffee,4.7,559,"Spencer House, Birmingham B5 6DQ, UK",52.475553,-1.888774,ChIJG-cqE4e8cEgRJxQivpWg2A4,"[""Monday: 7:00 AM – 8:00 PM"", ""Tuesday: 7:00 AM – 8:00 PM"", ""Wednesday: 7:00 AM – 8:00 PM"", ""Thursday: 7:00 AM – 8:00 PM"", ""Friday: 7:00 AM – 8:00 PM"", ""Saturday: 7:00 AM – 8:00 PM"", ""Sunday: 9:00 AM – 8:00 PM""]",pradeepa gowrisankar21,5,"I recently visited Starbucks and had a great overall experience. The atmosphere was cozy and welcoming. The staff was friendly and efficient, and my order was prepared quickly.Hot chocolates, and it was delicious  smooth, well-balanced, and refreshing.",2025-07-09 08:49:33,en
Starbucks Coffee,4.7,559,"Spencer House, Birmingham B5 6DQ, UK",52.475553,-1.888774,ChIJG-cqE4e8cEgRJxQivpWg2A4,"[""Monday: 7:00 AM – 8:00 PM"", ""Tuesday: 7:00 AM – 8:00 PM"", ""Wednesday: 7:00 AM – 8:00 PM"", ""Thursday: 7:00 AM – 8:00 PM"", ""Friday: 7:00 AM – 8:00 PM"", ""Saturday: 7:00 AM – 8:00 PM"", ""Sunday: 9:00 AM – 8:00 PM""]",Pauline O'Hare,5,"Picked up some food between coaches at Birmingham Coach Station. Affu and her colleague were such  helpful, kind and respectful young ladies. Lovely service and tasty food served quickly. Would recommend",2025-07-11 17:58:00,en
Starbucks Coffee,4.7,559,"Spencer House, Birmingham B5 6DQ, UK",52.475553,-1.888774,ChIJG-cqE4e8cEgRJxQivpWg2A4,"[""Monday: 7:00 AM – 8:00 PM"", ""Tuesday: 7:00 AM – 8:00 PM"", ""Wednesday: 7:00 AM – 8:00 PM"", ""Thursday: 7:00 AM – 8:00 PM"", ""Friday: 7:00 AM – 8:00 PM"", ""Saturday: 7:00 AM – 8:00 PM"", ""Sunday: 9:00 AM – 8:00 PM""]",Shannon Alcock,5,"Thank you so much to Kristina who made my day. She took the time to understand my order, offer me different flavours, and even give me the free Snoopy cup that I had been searching for, for 2 hours! She was so polite, made lovely conversation with me and just made me smile so much after the morning I’d had. I can’t thank you enough for being so kind.❤️",2025-04-23 09:05:53,en
Starbucks Coffee,4.7,559,"Spencer House, Birmingham B5 6DQ, UK",52.475553,-1.888774,ChIJG-cqE4e8cEgRJxQivpWg2A4,"[""Monday: 7:00 AM – 8:00 PM"", ""Tuesday: 7:00 AM – 8:00 PM"", ""Wednesday: 7:00 AM – 8:00 PM"", ""Thursday: 7:00 AM – 8:00 PM"", ""Friday: 7:00 AM – 8:00 PM"", ""Saturday: 7:00 AM – 8:00 PM"", ""Sunday: 9:00 AM – 8:00 PM""]",Jessica Parkes,5,"Honestly honestly the best customer / client service. You could possible have. You can walk in from all backgrounds of life and be greater with kindness from smiles, and experience. I went in not feeling at my best. But honestly they never failed to brighten up my day. They have food that meets all joy. Whether you want to pop in quickly to take away. Go in and stay in or from they bring it home option. I can honestly say, I think there’s nothing startbucks could do Better, they key to keeping their customers happy is definitely shown within their staff. And the brand as a whole seems very lovely from this  view Point. #Greeted with kindness.",2023-12-20 15:48:37,en
Cafe shop,N/A,N/A,"315 Bradford St, Birmingham B5 6HX, UK",52.4745299,-1.8893143,ChIJ_1dfCgW9cEgR3wNlLNSL0Rc,N/A,,,,,
Star Coffee,4.1,34,"41 Bradford St, Birmingham B5 6HX, UK",52.4742715,-1.8885933,ChIJySBaYoe8cEgRGIwJjwSSyV0,"[""Monday: 5:30 AM – 7:00 PM"", ""Tuesday: 5:30 AM – 7:00 PM"", ""Wednesday: 5:30 AM – 7:00 PM"", ""Thursday: 5:30 AM – 7:00 PM"", ""Friday: 5:30 AM – 7:00 PM"", ""Saturday: 5:30 AM – 7:00 PM"", ""Sunday: 10:00 AM – 4:00 PM""]",Jack Dickie,2,"Mediocre breakfast don’t get a lot for £5 only got 2 pieces of bacon which was luke-warm and pretty chewy, 2 sausages which weren’t the best looking,1 egg(unseasoned), toast was basically bread and didn’t even get any tomatoes which is supposed to come with the breakfast, plus the fact butter was out of date. No hash browns, no mushrooms No black pudding, Also shop is freezing cold with no atmosphere. Wouldn’t eat here unless you’re super starving and nowhere else open. Or just want a coffee because the coffee was the only good thing that I can’t pick fault with to be fair. In my opinion the coffee should be brought out before the food but this was not the case.",2022-12-16 12:59:35,en
Star Coffee,4.1,34,"41 Bradford St, Birmingham B5 6HX, UK",52.4742715,-1.8885933,ChIJySBaYoe8cEgRGIwJjwSSyV0,"[""Monday: 5:30 AM – 7:00 PM"", ""Tuesday: 5:30 AM – 7:00 PM"", ""Wednesday: 5:30 AM – 7:00 PM"", ""Thursday: 5:30 AM – 7:00 PM"", ""Friday: 5:30 AM – 7:00 PM"", ""Saturday: 5:30 AM – 7:00 PM"", ""Sunday: 10:00 AM – 4:00 PM""]",M.S. Freddy,4,Coffee is good. He also does masala tea. Eritrean food. Really nice family,2025-05-10 15:46:18,en
Star Coffee,4.1,34,"41 Bradford St, Birmingham B5 6HX, UK",52.4742715,-1.8885933,ChIJySBaYoe8cEgRGIwJjwSSyV0,"[""Monday: 5:30 AM – 7:00 PM"", ""Tuesday: 5:30 AM – 7:00 PM"", ""Wednesday: 5:30 AM – 7:00 PM"", ""Thursday: 5:30 AM – 7:00 PM"", ""Friday: 5:30 AM – 7:00 PM"", ""Saturday: 5:30 AM – 7:00 PM"", ""Sunday: 10:00 AM – 4:00 PM""]",Yang Bong,5,Nice little cafe right by the coach station that serves hot food. Had the sausage and egg sandwich for breakfast. Good portion and really tasty. Good start to the day!,2024-09-04 09:13:49,en
Star Coffee,4.1,34,"41 Bradford St, Birmingham B5 6HX, UK",52.4742715,-1.8885933,ChIJySBaYoe8cEgRGIwJjwSSyV0,"[""Monday: 5:30 AM – 7:00 PM"", ""Tuesday: 5:30 AM – 7:00 PM"", ""Wednesday: 5:30 AM – 7:00 PM"", ""Thursday: 5:30 AM – 7:00 PM"", ""Friday: 5:30 AM – 7:00 PM"", ""Saturday: 5:30 AM – 7:00 PM"", ""Sunday: 10:00 AM – 4:00 PM""]",Michael Green,5,Wide range of fusion coffees and a warm welcome plus a snall snack shop. Most appropriate for Ethiopian or Eritrean conversations.,2024-09-02 15:40:13,en
Star Coffee,4.1,34,"41 Bradford St, Birmingham B5 6HX, UK",52.4742715,-1.8885933,ChIJySBaYoe8cEgRGIwJjwSSyV0,"[""Monday: 5:30 AM – 7:00 PM"", ""Tuesday: 5:30 AM – 7:00 PM"", ""Wednesday: 5:30 AM – 7:00 PM"", ""Thursday: 5:30 AM – 7:00 PM"", ""Friday: 5:30 AM – 7:00 PM"", ""Saturday: 5:30 AM – 7:00 PM"", ""Sunday: 10:00 AM – 4:00 PM""]",Sarah Tredger,5,Excellent little coffee shop which is open from 6am in the morning. Perfect for a coffee before catching the bus! Lovely service and tasty bacon sandwich with a friendly smile!,2018-08-31 07:05:11,en
