place_id,restaurant_name,address,avg_rating,total_ratings,avg_sentiment_compound,total_reviews,positive_review_count,negative_review_count,neutral_review_count,latitude,longitude,opening_hours,all_review_texts,positive_ratio,negative_ratio,food_type_tags,priority_tags,tfidf_keywords,all_keywords_for_recommendation
ChIJxUij-QC9cEgRh7Ig6-2oO2k,Alterna,"25 Caroline St, Birmingham B3 1UE, UK",4.9,48.0,0.92832,5,5,0,0,52.4872871,-1.9086442,"[""Monday: Closed"", ""Tuesday: Closed"", ""Wednesday: 7:00 AM – 5:00 PM"", ""Thursday: 7:00 AM – 5:00 PM"", ""Friday: 7:00 AM – 5:00 PM"", ""Saturday: 8:00 AM – 5:00 PM"", ""Sunday: 8:00 AM – 5:00 PM""]","Really cute place in the jewellery quarter. Pastries are really good (especially Lemon blueberry cake). Pancakes were lovely and the tofu focaccia was something I’ve never tried before - super YUM!! Service was lovely also! (Everything is completely vegan) 🌱 Absolutely loved this place! The food was fresh, flavourful, and beautifully presented. The sticky tofu focaccia was a standout—perfectly seasoned and so satisfying. The berry pancakes were delicious, light, and fluffy, and the smoothie was refreshing and full of natural sweetness.

The ambience added to the whole experience—cute, cozy, and relaxing. It's the kind of spot where you can unwind and enjoy a peaceful meal. I’d definitely go back again and recommend it to anyone looking for great food in a charming setting. Can't comment on the food as we only had coffee, but the homemade bakes looked amazing. The coffee is beautifully nutty. The two girls who worked there were very sweet. A wonderful spot for breakfast and lunch, the matcha latte is unreal! Alterna is a independent vegan and vegetarian haven definitely worth supporting 🙏 Delicious food! Definitely want to try the pancakes next time too as they look amazing 😍",1.0,0.0,"[""Cafe"", ""Vegetarian/Vegan"", ""Dessert"", ""Breakfast""]","[""Service"", ""Food Quality"", ""Atmosphere"", ""Drinks"", ""Experience"", ""Emotional Tone"", ""Recommendation Tendency""]","['pancakes', 'focaccia', 'tofu', 'cute', 'vegan', 'beautifully', 'standout perfectly', 'nutty', 'wonderful spot', 'comment coffee']","[""Recommendation Tendency"", ""cute"", ""Service"", ""tofu"", ""focaccia"", ""Breakfast"", ""Dessert"", ""Food Quality"", ""Atmosphere"", ""wonderful spot"", ""vegan"", ""standout perfectly"", ""Cafe"", ""pancakes"", ""beautifully"", ""nutty"", ""Vegetarian/Vegan"", ""Emotional Tone"", ""Drinks"", ""comment coffee"", ""Experience""]"
ChIJxbYeR_a8cEgRL9R02VHo2FA,Grosvenor Casino,"Fiveways Leisure Complex, Broad St, Birmingham B15 1AY, UK",3.9,269.0,0.40140000000000003,5,4,1,0,52.4752293,-1.9138148,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","Making paying customers stand outside for no justifiable reason, while there is plenty of room inside to wait. Thanks. Come here quite regularly. Nicely hidden under the madness of broad Street. Nice relaxed atmosphere with very polite staff

They have my favourite beer (Staropramen) on tap too. I'm banned for no reasons. Maybe racism? I enjoy coming every day, hospitality here is excellent. Alan and Christina have great customer service.

I love all the bar staff there. I went in and I had a problem cashing out on my account. And the quick service of the manager there she was so such a lovely lady in to resolving the matter quick. So friendly and polite. And a beautiful smile. Staff are absolutely friendly. It's a lovely place to go and enjoy yourself. With friends or family. As I went with my husband and we always have a great time. I love the fact you have a bar. Hot drinks complimentary. Nice environment to be in. Cinema near by . Restaurants, wine bars on broad Street. You got hotels there if you coming from another town. It's amazing. Highly recommended Grosvenor Casino. And many offers they have on. Free to make a membership. Just don't forget to take 2 IDs. As you will need passport and driver's licence to.",0.8,0.2,"[""Japanese"", ""Bar/Pub"", ""Mediterranean""]","[""Service"", ""Food Quality"", ""Atmosphere"", ""Location"", ""Waiting Time"", ""Drinks"", ""Ventilation/AC"", ""Emotional Tone"", ""Recommendation Tendency""]","['broad street', 'broad', 'manager lovely', 'passport', 'coming town', 'resolving', 'christina', 'plenty room', 'staff favourite', 'justifiable']","[""plenty room"", ""Bar/Pub"", ""justifiable"", ""Recommendation Tendency"", ""Service"", ""Mediterranean"", ""broad"", ""Food Quality"", ""Atmosphere"", ""staff favourite"", ""Ventilation/AC"", ""broad street"", ""Waiting Time"", ""Japanese"", ""Location"", ""passport"", ""christina"", ""resolving"", ""Emotional Tone"", ""Drinks"", ""manager lovely"", ""coming town""]"
ChIJxzSPZtO9cEgRrjXkxAXl2Ec,Paprika Grill,"9 Raddlebarn Rd, Selly Oak, Birmingham B29 6HJ, UK",4.6,564.0,0.79388,5,5,0,0,52.43665499999999,-1.929885,"[""Monday: 12:00 – 10:00 PM"", ""Tuesday: 12:00 – 10:00 PM"", ""Wednesday: 12:00 – 10:00 PM"", ""Thursday: 12:00 – 10:00 PM"", ""Friday: 12:00 – 10:00 PM"", ""Saturday: 12:00 – 10:00 PM"", ""Sunday: 12:00 – 9:00 PM""]","Amazing Persian food in Selly Oak.
The atmosphere is lovely with beautiful plates decorating the walls.
The menu is varied with many great options.
The meats were tender and tasty. I can highly recommend the jerk chicken.
Sides were plentiful and tasty.
Good drink options available as well as desserts.
The restaurant is tight but should be accessible. There are two tiny steps as you enter via the 2 doors. Absolutely Beautiful Food Every Time🔥

Been Eating From Here For Years, Very Generous Portion Sizes & Tastes Amazing. Each Bite Is Like A Trip To Taste Bud Heaven 🤤

Highly Recommend - If You Haven’t Tried This Place Yet ….. What Are You Waiting For ? 👀 First visited this restaurant last summer with a friend and was amazed by the saffron rice so told my husband I would go with him cause he had to try this amazing rice
We were looking for somewhere to break our fast (iftar) and we decided to go here
We were 20 mins late to our booking due to the traffic in the city centre so I called and the person that answered just put the phone down, if it wasn’t Iftar time we would’ve gone elsewhere but due to how busy it would be everywhere else we decided to still go there
I called back and said we were 7 mins away and the time to break fast was 2 mins ago can I place my order via the phone so we can have it as soon as we get there but the person that took my call said no and put the phone down.. rude

We got there ordered our food and waited around half an hour.. do not get the mixed platter for 2 it’s a scam and so over priced for what you get.. but this is what the waiter pushed us to get
You’re better off getting two individual meals and the portions are a lot better and better value for money, the saffron rice was disappointing and was the only reason I wanted to go back.. was really bland
We noticed we were treated a lot different to the other customers as we were the only brown/muslim couple there and other tables were offered complimentary olives and sides etc.. where was ours? We got given little chunks of dried cookies to break our fast
I won’t be visiting again unfortunately Fresh, tasty, delicious,
Tender kebabs!

Price and portion size match perfectly. Staff are extremely polite and the place has a cosy vibe. I often order for delivery but eat in is also a great experience.

10 out of 10👌 Tender juicy full of flavour meat. Perfect king prawns.",1.0,0.0,"[""Cafe"", ""Fast Food"", ""Mediterranean"", ""Dessert"", ""Seafood"", ""Vietnamese"", ""Ethiopian"", ""Middle Eastern""]","[""Service"", ""Food Quality"", ""Atmosphere"", ""Value"", ""Cleanliness"", ""Location"", ""Waiting Time"", ""Experience"", ""Portion Size"", ""Emotional Tone"", ""Recommendation Tendency""]","['break', 'saffron', 'iftar', 'mins', 'tender', 'phone', 'rice', 'fast', 'sides', 'decided']","[""phone"", ""iftar"", ""Ethiopian"", ""Middle Eastern"", ""Recommendation Tendency"", ""Service"", ""Mediterranean"", ""rice"", ""Dessert"", ""Food Quality"", ""Atmosphere"", ""sides"", ""tender"", ""saffron"", ""Waiting Time"", ""fast"", ""Portion Size"", ""Location"", ""Cleanliness"", ""Cafe"", ""mins"", ""Emotional Tone"", ""Seafood"", ""Fast Food"", ""decided"", ""Vietnamese"", ""Value"", ""break"", ""Experience""]"
ChIJy-QSd1G9cEgR2nQ6YuOuGDo,Pause Cafe,"Pause's Digbeth Hub, 21 Digbeth, High St, Birmingham B5 6BJ, UK",,,0.0,1,0,0,1,52.4760685,-1.8913616,N/A,nan,0.0,0.0,"[""General Cuisine""]",[],['nan'],"[""General Cuisine"", ""nan""]"
ChIJy02trPC8cEgRW7G4m452vqo,The Distillery,"4 Sheepcote St, Birmingham B16 8AE, UK",4.4,1396.0,0.9247799999999999,5,5,0,0,52.4790094,-1.9178463,"[""Monday: 12:00 – 9:30 PM"", ""Tuesday: 12:00 – 10:00 PM"", ""Wednesday: 12:00 – 10:30 PM"", ""Thursday: 12:00 – 10:30 PM"", ""Friday: 12:00 – 11:00 PM"", ""Saturday: 12:00 – 11:00 PM"", ""Sunday: 12:00 – 9:00 PM""]","Me and my friends attended on a Saturday for a bottomless brunch. I anticipated we may be slightly late so emailed to ask if we could move the brunch forward 30 minutes however no one responded.

We managed to arrive at our original time and drink and food orders were taken promptly. The food was nice and the variety of drinks kept everyone happy. Service was prompt.

Our brunch was due to finish at 3.30pm so the waitress came over at 3pm and said the brunch is finishing soon so can I get you some more drinks then I'll take your final order after that. Throughout the brunch we had been finishing our drinks in around 5-7 minutes. The waitress arrived at 3.15pm with our last drinks then promptly took payment for the brunch. We still had 15 minutes left of our 90 minutes, which we believed we could have easily had one more order. I have been to most of the bottomless brunches in Birmingham and also other places in the UK and usually the last order is taken at the end of the brunch.

When we questioned this, we were advised that our time started from when we started drinking, so my friend stated that we placed our drinks order at 2pm and didn't start drinking til after 2pm if that was the policy and the waitress said ""well I took your order at 2pm."" The argument we had was that we still had 15 minutes left of our brunch and they were taking our payment trying to get us off the table before the 90 minutes was up.

I feel we had a completely valid point and something that I have never come across at any other bottomless and that we asked politely, yet we were met with attitude from the waitress. Everything up until this point was great.

My recommendation would be that if you want to go to a bottomless brunch where you are actually given the whole 90 minutes as promised on the t&c's then to attend elsewhere! Lovely building and you can make your own gin has to be a good thing 😀 we had dinner before watching ELO over and out tour in his home town.
Great drinks and cocktails 🍸 dinner was delicious the menu had not been updated from the wab site so no Sunday dinners only ice for dessert!! should be better Went for the puppy experience. It was so good.
The dogs really enjoy themselves and are monitored really closely by the owner and staff.
After you get a large pizza it is basic but very nice and presented well. Great bar for a sunny afternoon, plenty of outdoor seats and a great drinks selection. Keeps the sun late in the afternoon and they have a large outdoor screen for sports. Haven’t eaten here so can’t comment on the food but looked like pub style and pizzas A fantastic space to host private events, the staff couldn’t have been more helpful - even if they did run out of Intuition, I can forgive them for how accommodating they were throughout! Chelsea fielded numerous queries in advance, answering them all with clarity & in good time. We also made great use of the outside space, which was fantastic in the later-afternoon sun. We had numerous compliments from guests about the quality of the food - which was plentiful & managed superbly by the team on the day.",1.0,0.0,"[""Italian"", ""Cafe"", ""Bar/Pub"", ""Dessert""]","[""Service"", ""Food Quality"", ""Atmosphere"", ""Cleanliness"", ""Waiting Time"", ""Drinks"", ""Experience"", ""Communication/Responsiveness"", ""Ventilation/AC"", ""Emotional Tone"", ""Recommendation Tendency""]","['brunch', 'minutes', '2pm', '90 minutes', 'bottomless', '90', 'drinks', 'waitress', 'minutes left', 'afternoon']","[""bottomless"", ""afternoon"", ""Italian"", ""Bar/Pub"", ""Communication/Responsiveness"", ""2pm"", ""drinks"", ""Recommendation Tendency"", ""Service"", ""minutes left"", ""90 minutes"", ""Dessert"", ""brunch"", ""Food Quality"", ""Atmosphere"", ""Ventilation/AC"", ""Waiting Time"", ""Cleanliness"", ""Cafe"", ""minutes"", ""Emotional Tone"", ""Drinks"", ""90"", ""waitress"", ""Experience""]"
ChIJy8E-7Ii8cEgRIML8lty71es,Halifax,"Middle Mall The Bull Ring, Birmingham B5 4BE, UK",2.4,76.0,0.28600000000000003,5,3,2,0,52.4773854,-1.8951177,"[""Monday: 10:00 AM – 5:30 PM"", ""Tuesday: 10:00 AM – 5:30 PM"", ""Wednesday: 10:00 AM – 5:30 PM"", ""Thursday: 10:00 AM – 5:30 PM"", ""Friday: 10:00 AM – 5:30 PM"", ""Saturday: 9:00 AM – 3:00 PM"", ""Sunday: Closed""]","Visited 20 minutes before closing to deposit money, but all three paying machines were 'not working' and tills were closed. Staff advised me to return the next day. If services shut down early, why advertise being open until 5:30? Very frustrating—felt like staff just wanted to leave early. Poor customer service for a bank that claims to be reliable. Your bank is truly incompetent and useless — it’s been over a month now that I’ve had an issue with Apple Pay, and no one has been able to resolve it, neither over the phone nor in person. All I get is being passed around pointlessly. I’m deeply disappointed in your customer service.
Today, I even went to one of your branches in person, and one of your employees put me in a room for an hour and a half, called your customer service from there, took no responsibility whatsoever, and then just left me alone to deal with it while they went about their own tasks. I could’ve made that call from home myself!!!!!!what a complete waste of time!!!!!!!
In the end, my issue is still unresolved, and now my phone is practically useless. This situation is unacceptable.!!! Waited for 30mins to use the phone ended up leaving they definitely need more staff although they wasn't that busy the staff too busy talking sitting around would rather travel out to get the help I need. “I recently visited Halifax Bank and had the pleasure of being assisted by  ( mr. Liam  ) .he professionalism, patience, and friendly demeanor made my experience exceptional. They took the time to thoroughly address my queries, explain all my options clearly, and ensure I was completely satisfied before leaving. Their attention to detail and genuine care for customer needs did not go unnoticed. I truly appreciate their outstanding service and would highly recommend them to anyone visiting this branch I went to change my name, on my accounts and it was a super smooth transaction, easier than i thought. Customer service was great and i got some chocolate biscuits on top thanks guys, 👍",0.6,0.4,"[""Dessert"", ""Vietnamese""]","[""Service"", ""Cleanliness"", ""Waiting Time"", ""Experience"", ""Recommendation Tendency""]","['bank', 'useless', 'phone', 'customer', 'customer service', 'leaving', 'early', 'issue', 'person', 'service']","[""phone"", ""customer service"", ""Dessert"", ""customer"", ""Cleanliness"", ""early"", ""person"", ""issue"", ""service"", ""bank"", ""Waiting Time"", ""Vietnamese"", ""useless"", ""leaving"", ""Recommendation Tendency"", ""Service"", ""Experience""]"
ChIJySBaYoe8cEgRGIwJjwSSyV0,Star Coffee,"41 Bradford St, Birmingham B5 6HX, UK",4.1,34.0,0.6959,5,5,0,0,52.4742715,-1.8885933,"[""Monday: 5:30 AM – 7:00 PM"", ""Tuesday: 5:30 AM – 7:00 PM"", ""Wednesday: 5:30 AM – 7:00 PM"", ""Thursday: 5:30 AM – 7:00 PM"", ""Friday: 5:30 AM – 7:00 PM"", ""Saturday: 5:30 AM – 7:00 PM"", ""Sunday: 10:00 AM – 4:00 PM""]","Mediocre breakfast don’t get a lot for £5 only got 2 pieces of bacon which was luke-warm and pretty chewy, 2 sausages which weren’t the best looking,1 egg(unseasoned), toast was basically bread and didn’t even get any tomatoes which is supposed to come with the breakfast, plus the fact butter was out of date. No hash browns, no mushrooms No black pudding, Also shop is freezing cold with no atmosphere. Wouldn’t eat here unless you’re super starving and nowhere else open. Or just want a coffee because the coffee was the only good thing that I can’t pick fault with to be fair. In my opinion the coffee should be brought out before the food but this was not the case. Coffee is good. He also does masala tea. Eritrean food. Really nice family Nice little cafe right by the coach station that serves hot food. Had the sausage and egg sandwich for breakfast. Good portion and really tasty. Good start to the day! Wide range of fusion coffees and a warm welcome plus a snall snack shop. Most appropriate for Ethiopian or Eritrean conversations. Excellent little coffee shop which is open from 6am in the morning. Perfect for a coffee before catching the bus! Lovely service and tasty bacon sandwich with a friendly smile!",1.0,0.0,"[""Indian"", ""Cafe"", ""Fast Food"", ""Dessert"", ""Breakfast""]","[""Service"", ""Food Quality"", ""Atmosphere"", ""Drinks"", ""Portion Size"", ""Ventilation/AC"", ""Emotional Tone""]","['coffee', 'eritrean', 'breakfast', 'bacon', 'egg', 'sandwich', 'shop', 'plus', 'open', 'really family']","[""open"", ""Service"", ""plus"", ""Breakfast"", ""Dessert"", ""Food Quality"", ""Atmosphere"", ""Ventilation/AC"", ""sandwich"", ""egg"", ""breakfast"", ""bacon"", ""Portion Size"", ""really family"", ""Cafe"", ""Emotional Tone"", ""Drinks"", ""Fast Food"", ""eritrean"", ""Indian"", ""coffee"", ""shop""]"
ChIJyTAcMwC9cEgRa2fEgRWHc-s,Mama Mia pizza,"610 Bristol Rd, Selly Oak, Birmingham B29 6BQ, UK",4.3,4.0,0.24695,4,2,1,1,52.4447632,-1.9346068,"[""Monday: 4:00 PM – 3:30 AM"", ""Tuesday: 4:00 PM – 3:30 AM"", ""Wednesday: 4:00 PM – 3:30 AM"", ""Thursday: 4:00 PM – 3:30 AM"", ""Friday: 4:00 PM – 3:30 AM"", ""Saturday: 4:00 PM – 3:30 AM"", ""Sunday: 4:00 PM – 3:30 AM""]","Third time I’ve ordered from here, food is great! filling and delicious. Portion size for the for the king size is just what I was looking for thank you 🫶 Chicken good. Doesn't know what a plain burger is though and didn't do anything when phoned up. So my bad, I guess... Food is always hot and fresh with fast delivery. nan",0.5,0.25,"[""Burger"", ""Fast Food"", ""Vietnamese""]","[""Food Quality"", ""Portion Size"", ""Ventilation/AC""]","['size', 'size just', 'fresh fast', 'doesn know', 'burger didn', 'king size', 'just looking', 'fast delivery', 'phoned', 'plain']","[""Portion Size"", ""size"", ""fresh fast"", ""doesn know"", ""burger didn"", ""just looking"", ""Food Quality"", ""phoned"", ""size just"", ""Ventilation/AC"", ""Vietnamese"", ""king size"", ""plain"", ""Burger"", ""fast delivery"", ""Fast Food""]"
ChIJyTz_1o68cEgRrV6OGd6NWXc,Wright Silverwood,"Birmingham B2 5EE, UK",,,0.0,1,0,0,1,52.47972480000001,-1.8981913,N/A,nan,0.0,0.0,"[""General Cuisine""]",[],['nan'],"[""General Cuisine"", ""nan""]"
ChIJyU3YWVe9cEgRslk4NhJCBIY,KFC,"Chapel Lane Selly Oak Centre, Unit 5, Battery Retail Park, Selly Oak, Birmingham B29 6SJ, UK",2.9,523.0,0.2292,5,3,2,0,52.4412178,-1.9386943,"[""Monday: 10:00 AM – 12:00 AM"", ""Tuesday: 10:00 AM – 12:00 AM"", ""Wednesday: 10:00 AM – 12:00 AM"", ""Thursday: 10:00 AM – 12:00 AM"", ""Friday: 10:00 AM – 12:00 AM"", ""Saturday: 10:00 AM – 12:00 AM"", ""Sunday: 10:00 AM – 12:00 AM""]","Absolutely disgusting, dirtiest one I’ve seen during my 30 years of life, overflowing bins, dirtiest table. The staff just standing around talking to each othe and not worried about the state of the restaurant. When the food finally came, it was lukewarm don’t recommend Zero stars for the absolute disaster that is KFC. The taste is laughable, and the smell is straight-up nauseating. Who thought it was a good idea to serve fried chicken that's more grease than flavour? The 'secret recipe' must be a mix of stale herbs and regret. Avoid KFC like the plague unless you want to ruin your taste buds and your sense of smell. Pathetic. Had an amazing experience at KFC! The burger, roll, and chicken wings were served hot, fresh, and absolutely delicious. Every bite was full of flavor. The staff were friendly, cooperative, and served with a smile, making the visit even better. Great food, great service — definitely coming back! Popped into the KFC at Battery Retail Park, Selly Oak on April 19th, and I must say, brilliant service! My order (12-piece Original Recipe Chicken) was ready incredibly fast despite a busy evening. The staff at the kiosk were efficient and courteous, and the food was piping hot and flavorful as always. Great value for money, and the takeaway process was smooth. I’ll definitely be returning for another quick and tasty meal. Highly recommend this branch! This KFC is the worse in Birmingham (sellyoak) staff can't be bothered food seems to be dry like it's been just sitting there. Don't dare to try order from the till everyone looks at you but until you literally say is anyone serving or just staring. Someone then may stroll over. The staff really seem like working their was literally there last choice. Very rarely are the chicken pieces decent sizes. I tend to drive further out if I want KFC this being my local would be great if staff/management actually wanted to be there. Every few months I give it a try to see if anythings changed but nope it actually gets worse. They should just close down or hire staff that actually want to be there. They need random secret shoppers. Literally the only KFC I refuse to even try ever again. A Roscoes would be a better fit there.",0.6,0.4,"[""Burger"", ""Bar/Pub"", ""Fast Food""]","[""Service"", ""Food Quality"", ""Value"", ""Cleanliness"", ""Drinks"", ""Experience"", ""Portion Size"", ""Ventilation/AC"", ""Emotional Tone"", ""Recommendation Tendency""]","['kfc', 'literally', 'recipe', 'secret', 'actually', 'chicken', 'smell', 'staff', 'worse', 'want']","[""Bar/Pub"", ""Recommendation Tendency"", ""literally"", ""Service"", ""secret"", ""kfc"", ""Food Quality"", ""chicken"", ""Ventilation/AC"", ""recipe"", ""want"", ""Portion Size"", ""Cleanliness"", ""staff"", ""worse"", ""actually"", ""Emotional Tone"", ""Drinks"", ""Fast Food"", ""smell"", ""Value"", ""Burger"", ""Experience""]"
ChIJyUW0d7y9cEgRe5sL51hZDs0,Harborne Stores,"109-111 High St, Harborne, Birmingham B17 9NP, UK",4.1,578.0,-0.14448,5,2,3,0,52.4593521,-1.94767,"[""Monday: 10:00 AM – 11:00 PM"", ""Tuesday: 10:00 AM – 11:00 PM"", ""Wednesday: 10:00 AM – 11:00 PM"", ""Thursday: 10:00 AM – 11:00 PM"", ""Friday: 10:00 AM – 1:00 AM"", ""Saturday: 10:00 AM – 1:00 AM"", ""Sunday: 11:00 AM – 11:00 PM""]","Situated at the heart of Harborne, The Harborne Stores is very much a locals pub, where everyone knows everyone. One of the most giving pubs in the area and  General Manager, Charlene is a lovey bar lady and she has  very good customer service and really polite and friendly and always smiling and  and always please to welcoming you  and the rest of the  staff are fantastic and just really lovely and friendly and it is a lovey  place to go and I would highly recommend anyone who's looking for a good laugh to come down to the hubborn stores 100% recommended  ♥️ Me and my sister went in for a nice evening out however had an horrendous experience. I was first let in by the very nice bouncers however once at the bar I was then again asked for my id. After looking at it for one second I was told I could not be served as ‘it was not a British id’. They then told me that it was their policy to not let in anyone not British as although my parents ARE English I am from Belgium. This had never been an issue since moving to the uk. The server then walked off and ignored us. Not only do I think I was not served because I was not born in this country but also due to the fact that I am visibly queer. Would never recommend giving any money to such a backwards and old fashioned establishment. I went here with my young toddler children. I am a British born asian man. People kept staring at us all the time. This made me and my children feel extremely uncomfortable. We were only there for about 15 minutes and we left because of the constant stares. They made us feel really unwelcome. Everybody in the pub was white. Avoid this pub if you are not white as you will get bad looks from staff and other people in the pub. It was a very unpleasant experience. Didn't realise it was a whites only pub by the looks of it. This is disgusting considering we are now modern times. The pub needs to clean up its act and cater for all regardless of race or nationality. We are humans at the end of day. God made different races. The world does consist of just white people! So me and my family come in and some one decided to kick us out she has short shaved hair and was very rude taking photos of us I tried to get image as I don’t know her name she was a rude member   of staff and I don’t appreciate it what so ever … my sister knocked over a board and said she was too drunk even tho she was not and I’m sorry but if I can write this now it will go to show you that I am not drunk (my sister went to reach out to pay bill and knocked over the board this is the most pathetic thing in the world and I would love some one to call me back regarding this case many thanks ell) If you are afte a traditional pub in the heart of Harborne then this is the place. There are no 'heirs or graces' here and you may well appreciate it.
This is an old school honest public house.
It has the modern amenities but you will simply come here for a pint and feel the community spirit.
The value for money here is crazy so if you are on a budget you need look no further.

Update 27th April 2025: Not a good visit at all today. Had a Guinness. Everyone else was served first when it was clear mt turn was overlooked. Asked if the match volume coul dbe turned on but told no , yet when others asked it was put on immiditaly. And then to top it all off, when I got halfway down the Guinness I discovered the glass had a huge filthy mark on the inside. Hadn't been cleaned when filled. Made me feel physically sick and I left it and the pub and probably wont ever return. Downgraded accordingly. I feel queezy even now thinking about it. Basic hygiene people!!!",0.4,0.6,"[""Bar/Pub"", ""Vietnamese""]","[""Service"", ""Food Quality"", ""Atmosphere"", ""Value"", ""Cleanliness"", ""Location"", ""Experience"", ""Seating/Comfort"", ""Booking/Entry"", ""Ventilation/AC"", ""Emotional Tone"", ""Recommendation Tendency""]","['pub', 'harborne', 'british', 'sister', 'lovey', 'knocked', 'feel', 'white', 'id', 'stores']","[""Bar/Pub"", ""Recommendation Tendency"", ""Service"", ""Food Quality"", ""Atmosphere"", ""pub"", ""lovey"", ""Ventilation/AC"", ""feel"", ""Seating/Comfort"", ""sister"", ""Location"", ""Cleanliness"", ""knocked"", ""Booking/Entry"", ""white"", ""british"", ""id"", ""Emotional Tone"", ""harborne"", ""Vietnamese"", ""Value"", ""stores"", ""Experience""]"
ChIJycLYNQC9cEgRPrq6CMDyWTU,Primark Cafe - Birmingham (Floor 1),"The Pavilions, 38 High St, Birmingham B4 7SL, UK",2.8,8.0,0.16702,5,3,2,0,52.4790888,-1.8945686,"[""Monday: 9:00 AM – 6:00 PM"", ""Tuesday: 9:00 AM – 6:00 PM"", ""Wednesday: 9:00 AM – 6:00 PM"", ""Thursday: 9:00 AM – 6:00 PM"", ""Friday: 9:00 AM – 6:00 PM"", ""Saturday: 9:00 AM – 6:00 PM"", ""Sunday: 10:30 AM – 4:30 PM""]","Desperate to visit the Grinch pop up cafe and it didn’t disappoint! Great themed drink and a lovely toastie!! Was very quiet but that meant we got served quickly. Was a fun themed snack!!! We went thinking it was Simpson theme but it was stitch no problem as we like both. Was a little disappointed with all the hype we had seen online expected more theme decor etc menu looked half decent with options my son had waffle with ice cream and a drink and I had themed ice coffee. Waffle seemed ok but we never drank the drinks as they were not pleasant. Tables was not clean and shoppers were taking up tables to rest while shopping. Disapointed!  Staff was lovely and friendly but thats where it ends.. very over priced, very small the sign is bigger than the cafe! and not alot of choice in food. Drinks was horrible. slush had no flavour just taste of water.. and the stitch drinks had dried fruit on top..Ive never ever had to throw 3 drinks in bin before. The small kids pizza was ok but smaller than a microvave pizza. The stitch biscuit had just a icing topper stuck on nothing spectacular for rediculous price! Tables are regularly cleaned either have to search for a clean one 🤨 Do not be fooled by there Grinch gimik this place is a joke 45 mins I had to wait for a coffee and a piece of stale cake awfull take your children else were avoid We been served by Avneet and she been so nice and kind to us, she pay attention to little details and this make me feel like I will comeback here soon ❤️",0.6,0.4,"[""Italian"", ""Cafe"", ""Bar/Pub"", ""Dessert""]","[""Service"", ""Food Quality"", ""Atmosphere"", ""Value"", ""Cleanliness"", ""Waiting Time"", ""Drinks"", ""Experience"", ""Portion Size"", ""Emotional Tone"", ""Recommendation Tendency""]","['themed', 'theme', 'waffle', 'tables', 'drinks', 'ice', 'pizza', 'ok', 'tables rest', 'hype']","[""themed"", ""Italian"", ""Bar/Pub"", ""tables"", ""drinks"", ""Recommendation Tendency"", ""Service"", ""Dessert"", ""Food Quality"", ""Atmosphere"", ""pizza"", ""ok"", ""tables rest"", ""Waiting Time"", ""Portion Size"", ""Cleanliness"", ""Cafe"", ""Emotional Tone"", ""waffle"", ""Drinks"", ""ice"", ""theme"", ""Value"", ""hype"", ""Experience""]"
ChIJyeK_dpK8cEgRpOZIcdLWH2Q,Kwik Stop Breakfast & Snacks,"212 Livery Street, Arch, 17 Livery St, Birmingham B3 1EU, UK",5.0,12.0,0.77644,5,5,0,0,52.4848744,-1.9018071,"[""Monday: 6:30 AM – 9:00 PM"", ""Tuesday: 6:30 AM – 9:00 PM"", ""Wednesday: 6:30 AM – 9:00 PM"", ""Thursday: 6:30 AM – 9:00 PM"", ""Friday: 6:30 AM – 9:00 PM"", ""Saturday: 6:30 AM – 9:00 PM"", ""Sunday: Closed""]","Very kind people  the best service great food very calm I loved it I come here every morning after a night shift. The sandwiches are great value, and always hit the spot. Everyone who works there are lovely. Would recommend if you need a breakfast or lunch in a rush. Ordered a breakfast to be delivered via Deliveroo from this place today. Great value and tasty food. Even though an item was missed, they made an effort to call me before I even had a chance to raise it. Was super apologetic and resolved the issue. Refreshingly excellent customer service. Thank you. Will use again. I go by every so often before uni. Sandwiches hit the spot every time and the price is reasonable for what you get.
Can't fault the service As someone who frequently indulges in Costa coffee, I can say that coffee from here tastes amazing. Latte carried very earthy and creamy taste, and it's cheaper too. Higly recommend.",1.0,0.0,"[""Cafe"", ""Fast Food"", ""Breakfast""]","[""Service"", ""Food Quality"", ""Value"", ""Drinks"", ""Experience"", ""Emotional Tone"", ""Recommendation Tendency""]","['hit spot', 'hit', 'sandwiches', 'kind people', 'lovely recommend', 'earthy', 'breakfast', 'value', 'tastes amazing', 'best service']","[""hit spot"", ""Recommendation Tendency"", ""best service"", ""Service"", ""kind people"", ""lovely recommend"", ""Breakfast"", ""Food Quality"", ""earthy"", ""breakfast"", ""hit"", ""Cafe"", ""value"", ""Emotional Tone"", ""Drinks"", ""Fast Food"", ""sandwiches"", ""Value"", ""tastes amazing"", ""Experience""]"
ChIJyead9MK9cEgRdgnt0kLj_FA,Kingdom Coffee,"44 High St, Birmingham B4 7SS, UK",,,0.0,1,0,0,1,52.4793754,-1.8937822,N/A,nan,0.0,0.0,"[""General Cuisine""]",[],['nan'],"[""General Cuisine"", ""nan""]"
